draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1
3336,9758.768,0.913,0.731,2.0,3.0,0.0,-9758.636,4.63,-0.344
3337,9759.627,0.946,0.691,2.0,3.0,0.0,-9757.472,4.593,-0.34
3338,9758.18,0.969,0.753,2.0,5.0,0.0,-9756.714,4.563,-0.276
3339,9759.697,0.964,0.664,3.0,7.0,0.0,-9758.648,4.603,-0.347
3340,9758.654,0.925,0.731,3.0,7.0,0.0,-9757.778,4.606,-0.274
3341,9759.585,0.894,0.691,2.0,3.0,0.0,-9758.598,4.612,-0.354
3342,9759.391,0.961,0.753,3.0,7.0,0.0,-9756.164,4.597,-0.361
3343,9759.468,0.974,0.664,3.0,7.0,0.0,-9758.808,4.584,-0.306
3344,9757.951,0.904,0.731,2.0,5.0,0.0,-9757.015,4.627,-0.294
3345,9759.421,0.984,0.691,3.0,7.0,0.0,-9759.343,4.618,-0.342
3346,9757.612,0.889,0.753,2.0,3.0,0.0,-9757.277,4.576,-0.233
3347,9759.554,0.928,0.664,1.0,3.0,0.0,-9758.639,4.605,-0.307
3348,9759.024,1.0,0.731,2.0,3.0,0.0,-9757.816,4.575,-0.319
3349,9758.403,0.963,0.691,3.0,7.0,0.0,-9758.093,4.569,-0.267
3350,9758.325,0.966,0.753,3.0,7.0,0.0,-9755.691,4.564,-0.291
3351,9759.581,1.0,0.664,2.0,7.0,0.0,-9759.558,4.594,-0.345
3352,9758.081,0.795,0.731,2.0,3.0,0.0,-9756.729,4.574,-0.361
3353,9759.229,0.986,0.691,2.0,7.0,0.0,-9758.12,4.599,-0.284
3354,9758.805,0.957,0.753,3.0,7.0,0.0,-9756.919,4.63,-0.369
3355,9759.672,0.959,0.664,3.0,7.0,0.0,-9757.971,4.604,-0.35
3356,9758.931,1.0,0.731,2.0,3.0,0.0,-9757.819,4.627,-0.34
3357,9759.3,0.999,0.691,2.0,3.0,0.0,-9759.066,4.581,-0.324
3358,9758.34,0.944,0.753,2.0,3.0,0.0,-9757.937,4.603,-0.403
3359,9759.593,0.967,0.664,2.0,3.0,0.0,-9759.345,4.603,-0.307
3360,9757.855,0.943,0.731,2.0,3.0,0.0,-9757.339,4.614,-0.421
3361,9758.616,0.862,0.691,2.0,3.0,0.0,-9757.275,4.576,-0.263
3362,9759.097,0.987,0.753,3.0,7.0,0.0,-9756.638,4.622,-0.324
3363,9759.593,0.85,0.664,1.0,3.0,0.0,-9758.422,4.603,-0.307
3364,9758.861,0.999,0.731,2.0,3.0,0.0,-9757.289,4.629,-0.346
3365,9758.159,0.866,0.691,2.0,7.0,0.0,-9756.163,4.636,-0.393
3366,9756.614,0.759,0.753,2.0,7.0,0.0,-9756.499,4.569,-0.383
3367,9759.242,0.948,0.664,2.0,7.0,0.0,-9758.724,4.579,-0.297
3368,9758.447,0.906,0.731,1.0,1.0,0.0,-9758.362,4.633,-0.336
3369,9759.09,0.981,0.691,2.0,7.0,0.0,-9757.417,4.58,-0.282
3370,9759.314,1.0,0.753,2.0,3.0,0.0,-9756.645,4.581,-0.32
3371,9759.241,0.905,0.664,2.0,7.0,0.0,-9758.206,4.602,-0.287
3372,9757.463,0.827,0.731,1.0,1.0,0.0,-9757.392,4.642,-0.335
3373,9759.7,0.872,0.691,3.0,7.0,0.0,-9758.158,4.606,-0.321
3374,9758.109,0.826,0.753,2.0,3.0,0.0,-9757.269,4.562,-0.306
3375,9758.795,0.879,0.664,1.0,3.0,0.0,-9757.165,4.571,-0.285
3376,9756.602,0.85,0.731,1.0,1.0,0.0,-9756.362,4.649,-0.336
3377,9759.347,0.946,0.691,2.0,3.0,0.0,-9759.131,4.604,-0.294
3378,9758.225,0.99,0.753,2.0,3.0,0.0,-9757.704,4.566,-0.325
3379,9759.341,1.0,0.664,2.0,3.0,0.0,-9758.697,4.581,-0.303
3380,9758.268,0.997,0.731,3.0,7.0,0.0,-9756.227,4.624,-0.409
3381,9758.599,0.858,0.691,1.0,3.0,0.0,-9756.612,4.571,-0.272
3382,9758.09,0.995,0.753,2.0,3.0,0.0,-9757.366,4.599,-0.252
3383,9759.135,0.955,0.664,3.0,7.0,0.0,-9758.794,4.624,-0.338
3384,9759.554,0.998,0.731,2.0,7.0,0.0,-9758.158,4.613,-0.326
3385,9758.436,0.996,0.691,2.0,3.0,0.0,-9758.361,4.572,-0.26
3386,9759.626,1.0,0.753,2.0,3.0,0.0,-9758.05,4.602,-0.354
3387,9759.626,0.992,0.664,2.0,7.0,0.0,-9758.705,4.594,-0.303
3388,9759.69,0.971,0.731,1.0,3.0,0.0,-9759.32,4.601,-0.347
3389,9759.37,0.942,0.691,3.0,7.0,0.0,-9756.043,4.62,-0.347
3390,9759.3,0.958,0.753,2.0,7.0,0.0,-9759.224,4.612,-0.307
3391,9759.413,0.953,0.664,3.0,7.0,0.0,-9759.064,4.583,-0.319
3392,9757.906,0.783,0.731,2.0,3.0,0.0,-9756.852,4.602,-0.413
3393,9759.558,0.936,0.691,1.0,3.0,0.0,-9758.704,4.599,-0.355
3394,9759.593,0.966,0.753,2.0,3.0,0.0,-9758.908,4.613,-0.34
3395,9759.435,1.0,0.664,2.0,3.0,0.0,-9759.351,4.583,-0.309
3396,9759.694,0.994,0.731,2.0,3.0,0.0,-9757.714,4.596,-0.34
3397,9759.6,0.935,0.691,1.0,3.0,0.0,-9758.884,4.606,-0.313
3398,9758.936,0.869,0.753,2.0,3.0,0.0,-9758.436,4.6,-0.383
3399,9759.158,0.875,0.664,2.0,7.0,0.0,-9758.274,4.604,-0.287
3400,9759.545,0.919,0.731,2.0,3.0,0.0,-9759.007,4.605,-0.307
3401,9759.582,0.936,0.691,1.0,3.0,0.0,-9759.015,4.59,-0.335
3402,9759.363,0.998,0.753,3.0,7.0,0.0,-9758.446,4.582,-0.319
3403,9759.484,0.983,0.664,3.0,7.0,0.0,-9758.487,4.592,-0.348
3404,9759.456,0.998,0.731,2.0,3.0,0.0,-9759.42,4.584,-0.324
3405,9758.849,0.877,0.691,2.0,3.0,0.0,-9758.373,4.593,-0.377
3406,9759.629,0.699,0.753,2.0,3.0,0.0,-9756.665,4.599,-0.305
3407,9759.384,0.86,0.664,2.0,7.0,0.0,-9758.342,4.61,-0.306
3408,9758.181,0.892,0.731,2.0,3.0,0.0,-9758.145,4.611,-0.269
3409,9759.391,0.954,0.691,2.0,3.0,0.0,-9758.248,4.589,-0.346
3410,9759.514,0.914,0.753,2.0,3.0,0.0,-9759.207,4.587,-0.331
3411,9759.567,0.938,0.664,1.0,3.0,0.0,-9758.476,4.61,-0.358
3412,9758.858,0.913,0.731,3.0,7.0,0.0,-9755.791,4.572,-0.288
3413,9759.488,0.974,0.691,2.0,3.0,0.0,-9759.008,4.585,-0.325
3414,9759.358,0.994,0.753,2.0,3.0,0.0,-9759.289,4.596,-0.287
3415,9759.567,0.924,0.664,1.0,3.0,0.0,-9758.415,4.61,-0.358
3416,9758.611,0.793,0.731,2.0,3.0,0.0,-9757.176,4.603,-0.268
3417,9759.648,0.998,0.691,2.0,5.0,0.0,-9759.348,4.593,-0.338
3418,9759.528,0.914,0.753,1.0,3.0,0.0,-9758.366,4.592,-0.346
3419,9758.839,0.915,0.664,1.0,3.0,0.0,-9758.335,4.629,-0.367
3420,9758.56,1.0,0.731,3.0,7.0,0.0,-9758.153,4.57,-0.323
3421,9759.729,0.998,0.691,2.0,5.0,0.0,-9759.586,4.605,-0.343
3422,9759.401,0.953,0.753,2.0,3.0,0.0,-9758.9,4.583,-0.32
3423,9759.691,0.99,0.664,3.0,7.0,0.0,-9758.544,4.593,-0.313
3424,9757.939,0.876,0.731,1.0,1.0,0.0,-9757.847,4.565,-0.332
3425,9759.445,0.927,0.691,2.0,3.0,0.0,-9759.26,4.613,-0.319
3426,9759.189,0.879,0.753,2.0,3.0,0.0,-9758.433,4.585,-0.348
3427,9759.412,0.972,0.664,3.0,7.0,0.0,-9759.189,4.586,-0.293
3428,9758.133,1.0,0.731,1.0,1.0,0.0,-9757.728,4.566,-0.328
3429,9759.636,0.943,0.691,1.0,3.0,0.0,-9758.844,4.595,-0.343
3430,9759.484,0.996,0.753,2.0,5.0,0.0,-9759.028,4.597,-0.357
3431,9759.773,0.959,0.664,1.0,3.0,0.0,-9758.527,4.6,-0.332
3432,9759.396,0.996,0.731,2.0,7.0,0.0,-9757.624,4.619,-0.356
3433,9759.573,0.962,0.691,1.0,3.0,0.0,-9758.958,4.613,-0.353
3434,9757.972,0.867,0.753,2.0,3.0,0.0,-9757.292,4.578,-0.241
3435,9759.671,0.985,0.664,2.0,7.0,0.0,-9759.575,4.602,-0.35
3436,9759.457,1.0,0.731,1.0,1.0,0.0,-9759.388,4.617,-0.353
3437,9758.811,0.932,0.691,2.0,7.0,0.0,-9758.349,4.619,-0.393
3438,9757.557,0.889,0.753,1.0,1.0,0.0,-9757.379,4.584,-0.232
3439,9759.429,0.959,0.664,3.0,7.0,0.0,-9758.632,4.584,-0.324
3440,9759.429,0.906,0.731,2.0,3.0,0.0,-9758.593,4.602,-0.365
3441,9759.238,1.0,0.691,2.0,3.0,0.0,-9758.685,4.61,-0.378
3442,9759.151,0.96,0.753,2.0,3.0,0.0,-9757.211,4.585,-0.278
3443,9759.395,0.99,0.664,2.0,3.0,0.0,-9759.162,4.582,-0.304
3444,9758.757,0.961,0.731,2.0,3.0,0.0,-9758.593,4.606,-0.394
3445,9758.841,0.972,0.691,2.0,7.0,0.0,-9758.317,4.58,-0.268
3446,9759.502,0.964,0.753,2.0,5.0,0.0,-9758.797,4.607,-0.364
3447,9758.846,0.805,0.664,1.0,3.0,0.0,-9757.011,4.59,-0.372
3448,9759.728,0.708,0.731,2.0,3.0,0.0,-9755.824,4.598,-0.315
3449,9758.449,0.927,0.691,2.0,3.0,0.0,-9757.929,4.587,-0.253
3450,9759.723,0.842,0.753,2.0,3.0,0.0,-9758.307,4.598,-0.314
3451,9759.383,0.979,0.664,2.0,5.0,0.0,-9758.468,4.611,-0.371
3452,9759.715,0.959,0.731,2.0,3.0,0.0,-9759.422,4.596,-0.337
3453,9758.381,0.977,0.691,3.0,7.0,0.0,-9757.794,4.568,-0.324
3454,9757.909,0.843,0.753,2.0,7.0,0.0,-9757.521,4.615,-0.42
3455,9758.659,0.792,0.664,2.0,3.0,0.0,-9757.849,4.629,-0.331
3456,9759.295,0.948,0.731,2.0,3.0,0.0,-9759.24,4.586,-0.343
3457,9759.54,1.0,0.691,2.0,3.0,0.0,-9758.091,4.588,-0.333
3458,9759.734,1.0,0.753,2.0,3.0,0.0,-9757.873,4.602,-0.342
3459,9757.516,0.785,0.664,1.0,1.0,0.0,-9757.468,4.636,-0.31
3460,9759.373,1.0,0.731,2.0,3.0,0.0,-9759.203,4.617,-0.325
3461,9759.723,0.984,0.691,2.0,7.0,0.0,-9758.976,4.606,-0.343
3462,9759.643,0.971,0.753,2.0,5.0,0.0,-9759.244,4.59,-0.32
3463,9757.924,1.0,0.664,2.0,3.0,0.0,-9757.114,4.599,-0.409
3464,9758.979,0.882,0.731,2.0,3.0,0.0,-9758.189,4.58,-0.344
3465,9759.403,0.96,0.691,2.0,3.0,0.0,-9759.349,4.596,-0.359
3466,9758.612,0.787,0.753,2.0,3.0,0.0,-9757.324,4.576,-0.263
3467,9759.155,0.945,0.664,2.0,5.0,0.0,-9755.217,4.58,-0.333
3468,9758.741,0.994,0.731,2.0,7.0,0.0,-9758.603,4.6,-0.269
3469,9759.098,0.942,0.691,1.0,1.0,0.0,-9759.084,4.593,-0.368
3470,9759.108,0.953,0.753,2.0,7.0,0.0,-9757.812,4.619,-0.38
3471,9758.751,0.99,0.664,3.0,7.0,0.0,-9758.443,4.579,-0.265
3472,9759.084,1.0,0.731,2.0,7.0,0.0,-9758.766,4.589,-0.361
3473,9759.596,0.977,0.691,1.0,3.0,0.0,-9758.762,4.611,-0.354
3474,9758.907,0.862,0.753,2.0,7.0,0.0,-9758.071,4.588,-0.367
3475,9759.088,0.897,0.664,1.0,3.0,0.0,-9757.721,4.577,-0.321
3476,9758.699,0.93,0.731,2.0,7.0,0.0,-9757.698,4.61,-0.397
3477,9759.501,0.793,0.691,2.0,3.0,0.0,-9757.809,4.595,-0.353
3478,9758.536,0.984,0.753,3.0,7.0,0.0,-9757.997,4.569,-0.323
3479,9759.74,0.89,0.664,3.0,7.0,0.0,-9757.915,4.595,-0.327
3480,9759.136,0.966,0.731,2.0,7.0,0.0,-9757.274,4.579,-0.287
3481,9759.77,1.0,0.691,2.0,3.0,0.0,-9759.541,4.603,-0.332
3482,9758.811,1.0,0.753,2.0,3.0,0.0,-9758.219,4.609,-0.282
3483,9759.387,0.969,0.664,2.0,3.0,0.0,-9759.267,4.618,-0.336
3484,9759.667,0.952,0.731,2.0,3.0,0.0,-9758.665,4.592,-0.311
3485,9758.891,0.912,0.691,3.0,7.0,0.0,-9758.522,4.573,-0.287
3486,9759.65,0.992,0.753,3.0,7.0,0.0,-9758.414,4.611,-0.334
3487,9759.569,0.96,0.664,2.0,7.0,0.0,-9757.766,4.596,-0.299
3488,9759.763,0.997,0.731,2.0,7.0,0.0,-9759.584,4.599,-0.321
3489,9759.496,0.885,0.691,2.0,7.0,0.0,-9756.699,4.608,-0.308
3490,9758.741,0.923,0.753,2.0,3.0,0.0,-9758.738,4.606,-0.394
3491,9757.149,0.829,0.664,3.0,7.0,0.0,-9756.305,4.624,-0.438
3492,9759.763,0.998,0.731,3.0,7.0,0.0,-9759.699,4.598,-0.322
3493,9758.036,0.851,0.691,2.0,7.0,0.0,-9758.01,4.572,-0.356
3494,9759.251,0.993,0.753,2.0,7.0,0.0,-9758.182,4.596,-0.283
3495,9758.072,0.983,0.664,3.0,7.0,0.0,-9756.429,4.622,-0.416
3496,9759.407,0.946,0.731,2.0,7.0,0.0,-9759.104,4.582,-0.314
3497,9759.339,0.998,0.691,2.0,7.0,0.0,-9758.219,4.61,-0.303
3498,9759.534,0.972,0.753,2.0,3.0,0.0,-9758.977,4.595,-0.35
3499,9758.975,1.0,0.664,2.0,3.0,0.0,-9758.028,4.626,-0.373
3500,9758.949,0.961,0.731,2.0,3.0,0.0,-9758.881,4.596,-0.272
3501,9759.625,0.923,0.691,1.0,3.0,0.0,-9758.688,4.591,-0.333
3502,9758.849,0.862,0.753,2.0,7.0,0.0,-9757.839,4.585,-0.266
3503,9759.669,0.971,0.664,1.0,3.0,0.0,-9758.391,4.608,-0.349
3504,9759.084,0.999,0.731,3.0,7.0,0.0,-9758.605,4.579,-0.281
3505,9757.006,0.864,0.691,2.0,7.0,0.0,-9756.714,4.573,-0.22
3506,9759.304,0.975,0.753,2.0,3.0,0.0,-9758.571,4.586,-0.345
3507,9753.858,0.698,0.664,2.0,3.0,0.0,-9753.247,4.669,-0.448
3508,9759.474,0.995,0.731,2.0,3.0,0.0,-9758.961,4.591,-0.293
3509,9758.716,0.989,0.691,3.0,7.0,0.0,-9756.497,4.598,-0.388
3510,9758.259,0.949,0.753,2.0,3.0,0.0,-9757.932,4.578,-0.249
3511,9758.248,0.99,0.664,2.0,7.0,0.0,-9753.716,4.612,-0.411
3512,9759.65,0.991,0.731,2.0,3.0,0.0,-9759.292,4.59,-0.314
3513,9757.903,0.943,0.691,2.0,3.0,0.0,-9757.54,4.599,-0.248
3514,9759.271,0.903,0.753,2.0,3.0,0.0,-9757.046,4.579,-0.312
3515,9758.837,0.994,0.664,2.0,3.0,0.0,-9758.005,4.627,-0.334
3516,9759.65,0.778,0.731,2.0,3.0,0.0,-9757.774,4.59,-0.314
3517,9757.913,0.989,0.691,2.0,7.0,0.0,-9756.674,4.575,-0.241
3518,9758.9,0.862,0.753,1.0,3.0,0.0,-9757.666,4.588,-0.367
3519,9756.829,0.829,0.664,2.0,7.0,0.0,-9756.65,4.6,-0.432
3520,9759.649,0.991,0.731,2.0,7.0,0.0,-9759.568,4.596,-0.306
3521,9757.994,0.972,0.691,2.0,7.0,0.0,-9756.557,4.62,-0.418
3522,9758.767,0.973,0.753,2.0,5.0,0.0,-9757.569,4.612,-0.396
3523,9758.696,0.947,0.664,2.0,3.0,0.0,-9756.087,4.61,-0.398
3524,9758.502,0.891,0.731,2.0,3.0,0.0,-9758.482,4.568,-0.319
3525,9756.896,0.968,0.691,2.0,3.0,0.0,-9756.409,4.639,-0.434
3526,9756.982,0.883,0.753,2.0,3.0,0.0,-9755.873,4.642,-0.427
3527,9757.399,0.895,0.664,2.0,3.0,0.0,-9756.71,4.624,-0.432
3528,9756.052,0.686,0.731,2.0,3.0,0.0,-9754.137,4.546,-0.319
3529,9759.715,0.999,0.691,2.0,7.0,0.0,-9756.991,4.596,-0.313
3530,9756.789,0.979,0.753,2.0,3.0,0.0,-9756.43,4.65,-0.409
3531,9758.683,0.907,0.664,2.0,7.0,0.0,-9755.107,4.575,-0.34
3532,9757.096,1.0,0.731,3.0,7.0,0.0,-9755.98,4.624,-0.268
3533,9759.705,0.999,0.691,3.0,7.0,0.0,-9759.681,4.593,-0.323
3534,9758.686,1.0,0.753,2.0,3.0,0.0,-9756.354,4.632,-0.365
3535,9758.2,0.937,0.664,3.0,7.0,0.0,-9756.01,4.638,-0.352
3536,9759.771,1.0,0.731,2.0,3.0,0.0,-9757.242,4.6,-0.324
3537,9759.652,0.989,0.691,3.0,7.0,0.0,-9759.457,4.599,-0.307
3538,9759.132,0.897,0.753,2.0,3.0,0.0,-9758.041,4.607,-0.382
3539,9757.987,0.902,0.664,3.0,7.0,0.0,-9756.582,4.6,-0.251
3540,9759.382,0.954,0.731,3.0,7.0,0.0,-9759.033,4.582,-0.312
3541,9759.459,0.989,0.691,2.0,7.0,0.0,-9759.158,4.614,-0.364
3542,9759.059,0.981,0.753,2.0,3.0,0.0,-9758.643,4.619,-0.383
3543,9758.518,0.971,0.664,2.0,7.0,0.0,-9757.328,4.587,-0.376
3544,9759.456,0.949,0.731,2.0,7.0,0.0,-9758.804,4.614,-0.321
3545,9759.697,0.98,0.691,1.0,3.0,0.0,-9759.155,4.609,-0.334
3546,9759.734,0.994,0.753,2.0,3.0,0.0,-9758.89,4.595,-0.326
3547,9759.564,1.0,0.664,2.0,3.0,0.0,-9758.486,4.591,-0.338
3548,9759.674,0.966,0.731,1.0,3.0,0.0,-9758.805,4.593,-0.31
3549,9759.34,0.938,0.691,2.0,5.0,0.0,-9759.107,4.605,-0.296
3550,9759.612,0.93,0.753,3.0,7.0,0.0,-9759.217,4.593,-0.303
3551,9759.359,0.863,0.664,2.0,7.0,0.0,-9758.44,4.61,-0.306
3552,9759.186,0.765,0.731,2.0,3.0,0.0,-9757.507,4.61,-0.38
3553,9757.778,0.723,0.691,2.0,3.0,0.0,-9756.561,4.632,-0.304
3554,9758.743,0.932,0.753,3.0,7.0,0.0,-9757.806,4.628,-0.383
3555,9758.229,0.859,0.664,2.0,7.0,0.0,-9757.274,4.591,-0.249
3556,9759.12,0.888,0.731,2.0,5.0,0.0,-9756.943,4.582,-0.341
3557,9759.315,0.891,0.691,2.0,3.0,0.0,-9756.666,4.615,-0.372
3558,9759.75,0.997,0.753,2.0,3.0,0.0,-9758.612,4.601,-0.321
3559,9758.552,1.0,0.664,3.0,7.0,0.0,-9758.158,4.604,-0.398
3560,9758.106,0.928,0.731,3.0,7.0,0.0,-9757.299,4.564,-0.319
3561,9757.191,0.717,0.691,2.0,3.0,0.0,-9756.824,4.595,-0.419
3562,9759.565,0.964,0.753,2.0,3.0,0.0,-9759.43,4.613,-0.328
3563,9756.515,0.889,0.664,2.0,3.0,0.0,-9756.296,4.606,-0.443
3564,9759.009,1.0,0.731,1.0,1.0,0.0,-9758.279,4.574,-0.31
3565,9755.796,0.751,0.691,1.0,1.0,0.0,-9755.538,4.583,-0.427
3566,9759.567,0.988,0.753,3.0,7.0,0.0,-9759.044,4.612,-0.326
3567,9757.266,1.0,0.664,2.0,3.0,0.0,-9756.468,4.607,-0.43
3568,9759.353,0.983,0.731,3.0,7.0,0.0,-9757.915,4.581,-0.315
3569,9756.492,1.0,0.691,2.0,3.0,0.0,-9755.648,4.641,-0.297
3570,9759.446,0.919,0.753,2.0,3.0,0.0,-9758.858,4.592,-0.35
3571,9759.403,0.997,0.664,2.0,3.0,0.0,-9757.003,4.609,-0.37
3572,9758.646,0.907,0.731,3.0,7.0,0.0,-9757.821,4.607,-0.398
3573,9754.461,0.904,0.691,3.0,7.0,0.0,-9752.365,4.597,-0.464
3574,9759.093,0.973,0.753,2.0,3.0,0.0,-9759.049,4.585,-0.352
3575,9758.681,0.965,0.664,2.0,3.0,0.0,-9758.621,4.631,-0.375
3576,9759.139,0.97,0.731,3.0,7.0,0.0,-9757.133,4.578,-0.321
3577,9757.528,0.991,0.691,2.0,7.0,0.0,-9754.486,4.644,-0.35
3578,9758.914,0.974,0.753,2.0,3.0,0.0,-9758.761,4.611,-0.289
3579,9759.717,0.865,0.664,3.0,7.0,0.0,-9757.514,4.608,-0.336
3580,9758.426,0.772,0.731,2.0,3.0,0.0,-9756.967,4.59,-0.254
3581,9757.744,0.991,0.691,2.0,3.0,0.0,-9756.98,4.638,-0.327
3582,9756.406,0.484,0.753,2.0,3.0,0.0,-9752.771,4.563,-0.373
3583,9759.703,0.999,0.664,2.0,3.0,0.0,-9759.696,4.608,-0.332
3584,9759.429,1.0,0.731,2.0,7.0,0.0,-9758.321,4.589,-0.345
3585,9759.324,0.962,0.691,2.0,7.0,0.0,-9756.654,4.595,-0.285
3586,9759.595,0.96,0.753,1.0,3.0,0.0,-9755.811,4.605,-0.357
3587,9759.23,0.957,0.664,2.0,7.0,0.0,-9758.886,4.589,-0.28
3588,9758.893,0.976,0.731,2.0,5.0,0.0,-9758.468,4.578,-0.274
3589,9759.082,0.946,0.691,2.0,7.0,0.0,-9758.309,4.618,-0.382
3590,9758.371,0.719,0.753,2.0,3.0,0.0,-9757.667,4.577,-0.36
3591,9759.558,1.0,0.664,3.0,7.0,0.0,-9759.07,4.615,-0.348
3592,9759.767,1.0,0.731,2.0,3.0,0.0,-9758.94,4.602,-0.336
3593,9759.665,1.0,0.691,2.0,7.0,0.0,-9759.129,4.61,-0.346
3594,9759.689,1.0,0.753,2.0,3.0,0.0,-9758.267,4.607,-0.348
3595,9759.516,0.903,0.664,2.0,7.0,0.0,-9757.464,4.586,-0.322
3596,9759.474,0.858,0.731,2.0,3.0,0.0,-9758.512,4.593,-0.293
3597,9758.104,0.821,0.691,2.0,3.0,0.0,-9757.355,4.625,-0.414
3598,9759.76,0.796,0.753,2.0,3.0,0.0,-9758.169,4.597,-0.326
3599,9759.58,0.998,0.664,2.0,7.0,0.0,-9759.421,4.59,-0.334
3600,9757.636,0.925,0.731,2.0,7.0,0.0,-9757.561,4.632,-0.422
3601,9755.695,0.85,0.691,2.0,3.0,0.0,-9754.865,4.649,-0.451
3602,9759.623,0.883,0.753,2.0,3.0,0.0,-9758.864,4.612,-0.348
3603,9759.07,0.803,0.664,1.0,3.0,0.0,-9757.918,4.614,-0.3
3604,9759.104,0.924,0.731,3.0,7.0,0.0,-9754.514,4.577,-0.289
3605,9757.619,0.942,0.691,2.0,3.0,0.0,-9754.293,4.645,-0.377
3606,9758.116,0.842,0.753,2.0,7.0,0.0,-9756.891,4.624,-0.414
3607,9759.07,0.686,0.664,1.0,3.0,0.0,-9756.017,4.614,-0.3
3608,9757.524,0.75,0.731,2.0,3.0,0.0,-9757.138,4.559,-0.324
3609,9759.355,1.0,0.691,2.0,3.0,0.0,-9757.811,4.613,-0.372
3610,9758.145,0.974,0.753,2.0,3.0,0.0,-9757.583,4.609,-0.412
3611,9757.464,0.961,0.664,3.0,7.0,0.0,-9756.615,4.619,-0.431
3612,9758.251,0.991,0.731,2.0,3.0,0.0,-9757.156,4.612,-0.272
3613,9757.578,0.879,0.691,2.0,7.0,0.0,-9756.974,4.571,-0.234
3614,9756.149,0.925,0.753,2.0,3.0,0.0,-9755.822,4.657,-0.399
3615,9758.698,1.0,0.664,2.0,3.0,0.0,-9757.504,4.615,-0.399
3616,9759.173,0.993,0.731,2.0,7.0,0.0,-9757.814,4.609,-0.381
3617,9758.807,0.852,0.691,3.0,7.0,0.0,-9756.104,4.63,-0.365
3618,9757.922,0.949,0.753,3.0,7.0,0.0,-9753.479,4.636,-0.325
3619,9757.434,0.888,0.664,2.0,7.0,0.0,-9755.912,4.563,-0.239
3620,9759.341,0.983,0.731,2.0,7.0,0.0,-9758.464,4.595,-0.286
3621,9759.305,1.0,0.691,2.0,3.0,0.0,-9758.48,4.606,-0.374
3622,9756.389,0.673,0.753,1.0,1.0,0.0,-9756.213,4.644,-0.306
3623,9758.403,0.976,0.664,3.0,7.0,0.0,-9755.999,4.567,-0.274
3624,9759.57,0.982,0.731,2.0,3.0,0.0,-9759.162,4.587,-0.312
3625,9759.534,0.998,0.691,3.0,7.0,0.0,-9759.019,4.611,-0.319
3626,9755.194,0.975,0.753,2.0,3.0,0.0,-9754.51,4.6,-0.457
3627,9758.597,0.993,0.664,3.0,7.0,0.0,-9757.978,4.568,-0.284
3628,9759.401,0.96,0.731,2.0,3.0,0.0,-9759.185,4.583,-0.326
3629,9759.423,0.97,0.691,2.0,7.0,0.0,-9758.659,4.616,-0.363
3630,9757.661,0.84,0.753,2.0,3.0,0.0,-9752.949,4.644,-0.386
3631,9759.696,0.94,0.664,2.0,3.0,0.0,-9757.995,4.593,-0.314
3632,9759.46,1.0,0.731,3.0,7.0,0.0,-9759.297,4.595,-0.292
3633,9759.423,0.868,0.691,2.0,3.0,0.0,-9758.199,4.616,-0.363
3634,9759.458,0.882,0.753,1.0,3.0,0.0,-9755.687,4.601,-0.363
3635,9759.717,0.993,0.664,3.0,7.0,0.0,-9759.452,4.594,-0.318
3636,9758.776,0.772,0.731,2.0,7.0,0.0,-9757.422,4.581,-0.354
3637,9758.741,0.912,0.691,2.0,7.0,0.0,-9758.353,4.588,-0.371
3638,9758.097,0.748,0.753,1.0,3.0,0.0,-9757.307,4.573,-0.356
3639,9759.522,0.911,0.664,2.0,3.0,0.0,-9758.915,4.595,-0.296
3640,9758.984,0.955,0.731,2.0,3.0,0.0,-9757.764,4.574,-0.297
3641,9759.668,0.897,0.691,1.0,3.0,0.0,-9757.812,4.605,-0.317
3642,9759.727,0.947,0.753,1.0,3.0,0.0,-9757.635,4.603,-0.319
3643,9759.592,0.992,0.664,2.0,7.0,0.0,-9759.313,4.598,-0.352
3644,9759.35,0.965,0.731,2.0,3.0,0.0,-9758.544,4.582,-0.327
3645,9758.375,0.909,0.691,3.0,7.0,0.0,-9757.814,4.629,-0.4
3646,9759.181,0.934,0.753,2.0,7.0,0.0,-9758.92,4.62,-0.323
3647,9759.055,0.985,0.664,2.0,7.0,0.0,-9758.893,4.625,-0.368
3648,9759.399,0.956,0.731,2.0,3.0,0.0,-9758.699,4.594,-0.357
3649,9759.518,0.967,0.691,1.0,3.0,0.0,-9757.643,4.612,-0.361
3650,9759.366,0.915,0.753,1.0,3.0,0.0,-9758.368,4.602,-0.369
3651,9756.809,0.792,0.664,3.0,7.0,0.0,-9754.825,4.648,-0.418
3652,9759.369,0.995,0.731,2.0,7.0,0.0,-9758.928,4.588,-0.288
3653,9759.692,0.985,0.691,1.0,3.0,0.0,-9759.318,4.609,-0.335
3654,9758.815,0.955,0.753,2.0,7.0,0.0,-9758.576,4.587,-0.368
3655,9759.32,0.922,0.664,2.0,7.0,0.0,-9755.759,4.592,-0.357
3656,9759.58,0.981,0.731,2.0,7.0,0.0,-9759.008,4.61,-0.321
3657,9758.899,0.946,0.691,2.0,5.0,0.0,-9758.427,4.575,-0.279
3658,9759.403,0.996,0.753,2.0,3.0,0.0,-9758.834,4.619,-0.341
3659,9756.078,0.683,0.664,2.0,7.0,0.0,-9755.264,4.587,-0.427
