draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1
14967,4339.194,0.907,0.756,2.0,5.0,0.0,-4338.058,3.485,0.036
14968,4338.556,0.836,0.653,2.0,3.0,0.0,-4338.32,3.468,-0.013
14969,4339.74,0.889,0.606,2.0,7.0,0.0,-4338.228,3.511,0.01
14970,4340.033,0.965,0.579,2.0,7.0,0.0,-4333.625,3.523,-0.017
14971,4338.503,0.972,0.756,2.0,3.0,0.0,-4338.477,3.477,0.057
14972,4337.586,0.977,0.653,2.0,3.0,0.0,-4337.395,3.489,0.077
14973,4339.679,0.981,0.606,1.0,3.0,0.0,-4339.258,3.49,0.011
14974,4337.549,0.913,0.579,3.0,7.0,0.0,-4337.322,3.447,0.039
14975,4340.1,0.931,0.756,2.0,3.0,0.0,-4338.223,3.51,-0.013
14976,4338.415,1.0,0.653,2.0,3.0,0.0,-4337.467,3.461,0.013
14977,4339.734,0.948,0.606,2.0,7.0,0.0,-4339.244,3.519,0.003
14978,4337.552,0.974,0.579,2.0,3.0,0.0,-4335.965,3.47,0.081
14979,4339.635,0.82,0.756,2.0,5.0,0.0,-4339.112,3.548,-0.05
14980,4338.405,1.0,0.653,1.0,1.0,0.0,-4338.179,3.461,0.016
14981,4338.016,0.93,0.606,2.0,7.0,0.0,-4336.417,3.562,-0.135
14982,4339.643,0.989,0.579,2.0,7.0,0.0,-4337.273,3.496,-0.04
14983,4339.839,0.985,0.756,3.0,7.0,0.0,-4339.072,3.518,0.0
14984,4339.529,0.897,0.653,2.0,3.0,0.0,-4337.473,3.485,-0.012
14985,4339.354,0.975,0.606,2.0,3.0,0.0,-4337.684,3.552,-0.043
14986,4339.905,0.936,0.579,1.0,3.0,0.0,-4338.944,3.509,0.003
14987,4336.682,0.549,0.756,2.0,3.0,0.0,-4335.526,3.458,-0.043
14988,4339.982,0.804,0.653,2.0,3.0,0.0,-4338.0,3.506,-0.001
14989,4339.5,0.998,0.606,3.0,7.0,0.0,-4339.024,3.547,-0.087
14990,4339.689,0.98,0.579,2.0,3.0,0.0,-4339.507,3.498,0.017
14991,4338.586,1.0,0.756,1.0,1.0,0.0,-4336.905,3.479,-0.041
14992,4339.806,0.986,0.653,2.0,3.0,0.0,-4339.644,3.492,0.001
14993,4339.7,0.866,0.606,2.0,3.0,0.0,-4337.762,3.538,-0.025
14994,4338.988,0.886,0.579,2.0,3.0,0.0,-4338.139,3.473,0.031
14995,4339.171,1.0,0.756,2.0,3.0,0.0,-4338.737,3.523,0.017
14996,4339.929,0.911,0.653,3.0,7.0,0.0,-4336.24,3.535,-0.066
14997,4339.718,0.986,0.606,2.0,7.0,0.0,-4338.72,3.546,-0.07
14998,4339.41,0.901,0.579,2.0,7.0,0.0,-4336.144,3.531,-0.091
14999,4339.863,0.958,0.756,2.0,7.0,0.0,-4338.869,3.524,-0.069
15000,4338.386,0.855,0.653,3.0,7.0,0.0,-4338.217,3.575,-0.078
15001,4339.532,0.917,0.606,3.0,7.0,0.0,-4338.855,3.526,0.002
15002,4339.714,1.0,0.579,3.0,7.0,0.0,-4339.387,3.547,-0.063
15003,4339.758,0.901,0.756,2.0,7.0,0.0,-4338.498,3.52,0.002
15004,4339.179,0.997,0.653,2.0,3.0,0.0,-4337.894,3.529,-0.097
15005,4339.532,0.873,0.606,1.0,1.0,0.0,-4339.047,3.526,0.002
15006,4340.064,0.907,0.579,2.0,7.0,0.0,-4336.818,3.505,-0.026
15007,4339.51,0.988,0.756,2.0,3.0,0.0,-4339.393,3.487,-0.021
15008,4339.386,0.961,0.653,2.0,3.0,0.0,-4338.727,3.555,-0.079
15009,4335.915,0.621,0.606,2.0,7.0,0.0,-4335.23,3.566,0.013
15010,4339.534,0.937,0.579,2.0,3.0,0.0,-4339.209,3.497,0.024
15011,4339.01,0.869,0.756,1.0,3.0,0.0,-4338.693,3.488,-0.049
15012,4339.912,0.977,0.653,2.0,3.0,0.0,-4339.072,3.532,-0.068
15013,4339.475,0.966,0.606,1.0,3.0,0.0,-4334.859,3.553,-0.076
15014,4339.889,0.95,0.579,2.0,7.0,0.0,-4338.969,3.523,-0.009
15015,4340.073,1.0,0.756,1.0,3.0,0.0,-4339.317,3.504,-0.016
15016,4337.293,0.889,0.653,2.0,7.0,0.0,-4337.013,3.458,0.082
15017,4339.587,0.946,0.606,2.0,3.0,0.0,-4339.152,3.534,-0.086
15018,4340.104,0.967,0.579,2.0,7.0,0.0,-4339.27,3.522,-0.05
15019,4340.008,0.974,0.756,2.0,3.0,0.0,-4339.969,3.512,-0.005
15020,4338.586,1.0,0.653,2.0,3.0,0.0,-4337.173,3.468,0.046
15021,4337.16,0.586,0.606,2.0,3.0,0.0,-4336.633,3.562,0.0
15022,4339.63,0.941,0.579,2.0,3.0,0.0,-4339.498,3.52,-0.075
15023,4339.914,0.973,0.756,2.0,5.0,0.0,-4339.801,3.508,-0.047
15024,4339.323,0.91,0.653,1.0,3.0,0.0,-4337.56,3.503,0.03
15025,4335.802,0.861,0.606,2.0,3.0,0.0,-4334.352,3.44,-0.015
15026,4338.494,0.821,0.579,3.0,7.0,0.0,-4336.943,3.56,-0.028
15027,4338.875,0.532,0.756,2.0,3.0,0.0,-4336.422,3.525,-0.102
15028,4338.72,0.949,0.653,2.0,3.0,0.0,-4338.63,3.468,-0.003
15029,4338.045,1.0,0.606,2.0,3.0,0.0,-4335.694,3.455,0.038
15030,4340.109,0.897,0.579,2.0,3.0,0.0,-4337.581,3.519,-0.048
15031,4338.953,0.995,0.756,3.0,7.0,0.0,-4338.344,3.472,0.029
15032,4338.038,0.938,0.653,1.0,3.0,0.0,-4336.693,3.464,0.064
15033,4339.379,0.915,0.606,3.0,7.0,0.0,-4337.024,3.521,-0.085
15034,4339.213,0.834,0.579,2.0,7.0,0.0,-4337.841,3.558,-0.054
15035,4338.953,0.765,0.756,1.0,1.0,0.0,-4338.275,3.472,0.029
15036,4338.634,0.969,0.653,2.0,3.0,0.0,-4337.713,3.464,0.026
15037,4337.877,0.722,0.606,2.0,7.0,0.0,-4335.037,3.581,-0.079
15038,4338.492,0.971,0.579,2.0,3.0,0.0,-4338.31,3.571,-0.066
15039,4339.764,0.945,0.756,1.0,3.0,0.0,-4338.12,3.509,0.01
15040,4338.807,0.898,0.653,2.0,3.0,0.0,-4338.079,3.489,0.049
15041,4337.97,1.0,0.606,3.0,7.0,0.0,-4337.632,3.581,-0.09
15042,4338.634,1.0,0.579,1.0,1.0,0.0,-4338.31,3.568,-0.06
15043,4340.112,0.946,0.756,2.0,3.0,0.0,-4339.437,3.509,-0.016
15044,4339.522,0.762,0.653,2.0,5.0,0.0,-4336.407,3.546,-0.035
15045,4337.949,0.993,0.606,2.0,3.0,0.0,-4336.6,3.551,-0.137
15046,4339.97,0.998,0.579,3.0,7.0,0.0,-4338.385,3.522,-0.061
15047,4339.813,0.973,0.756,2.0,5.0,0.0,-4339.562,3.54,-0.072
15048,4339.648,0.87,0.653,2.0,3.0,0.0,-4338.359,3.548,-0.051
15049,4336.262,0.953,0.606,2.0,3.0,0.0,-4335.924,3.564,-0.171
15050,4339.812,0.967,0.579,2.0,3.0,0.0,-4339.569,3.526,-0.072
15051,4339.375,0.791,0.756,2.0,5.0,0.0,-4338.215,3.535,-0.005
15052,4339.378,0.952,0.653,2.0,3.0,0.0,-4339.277,3.521,-0.085
15053,4339.202,1.0,0.606,2.0,7.0,0.0,-4336.318,3.531,0.006
15054,4339.812,0.694,0.579,1.0,3.0,0.0,-4337.664,3.526,-0.072
15055,4338.394,0.868,0.756,2.0,3.0,0.0,-4338.368,3.512,-0.101
15056,4339.612,0.986,0.653,2.0,7.0,0.0,-4338.557,3.503,0.019
15057,4339.594,0.834,0.606,2.0,3.0,0.0,-4337.128,3.515,-0.072
15058,4339.245,0.934,0.579,2.0,3.0,0.0,-4338.873,3.535,-0.098
15059,4339.206,1.0,0.756,2.0,3.0,0.0,-4338.358,3.523,0.016
15060,4338.453,0.635,0.653,1.0,3.0,0.0,-4336.924,3.483,-0.054
15061,4339.476,0.997,0.606,2.0,3.0,0.0,-4339.357,3.549,-0.039
15062,4339.245,0.936,0.579,1.0,1.0,0.0,-4338.901,3.535,-0.098
15063,4339.955,0.974,0.756,2.0,3.0,0.0,-4339.229,3.504,-0.037
15064,4338.664,1.0,0.653,2.0,3.0,0.0,-4338.352,3.552,-0.014
15065,4339.87,0.88,0.606,2.0,7.0,0.0,-4337.991,3.506,-0.047
15066,4339.527,0.972,0.579,2.0,3.0,0.0,-4338.882,3.538,-0.089
15067,4339.6,0.89,0.756,1.0,1.0,0.0,-4339.565,3.497,-0.043
15068,4338.604,0.902,0.653,2.0,7.0,0.0,-4335.924,3.468,0.045
15069,4339.629,0.99,0.606,3.0,7.0,0.0,-4339.554,3.546,-0.04
15070,4340.09,1.0,0.579,2.0,3.0,0.0,-4339.499,3.527,-0.053
15071,4340.159,0.95,0.756,2.0,3.0,0.0,-4339.312,3.523,-0.036
15072,4338.502,0.992,0.653,1.0,1.0,0.0,-4338.43,3.469,0.052
15073,4339.554,0.943,0.606,1.0,3.0,0.0,-4338.731,3.542,-0.087
15074,4340.154,1.0,0.579,2.0,7.0,0.0,-4340.069,3.516,-0.023
15075,4340.024,0.98,0.756,2.0,7.0,0.0,-4339.952,3.502,-0.02
15076,4338.786,0.975,0.653,2.0,3.0,0.0,-4338.238,3.487,0.05
15077,4339.985,0.962,0.606,2.0,7.0,0.0,-4338.769,3.502,-0.029
15078,4340.158,0.998,0.579,3.0,7.0,0.0,-4340.042,3.52,-0.027
15079,4337.973,0.878,0.756,3.0,7.0,0.0,-4337.631,3.474,0.071
15080,4339.612,0.98,0.653,3.0,7.0,0.0,-4337.397,3.517,0.01
15081,4339.843,0.994,0.606,2.0,7.0,0.0,-4339.434,3.543,-0.056
15082,4340.104,0.987,0.579,3.0,7.0,0.0,-4339.831,3.526,-0.03
15083,4339.702,0.971,0.756,3.0,7.0,0.0,-4336.092,3.49,-0.018
15084,4340.007,0.994,0.653,2.0,3.0,0.0,-4339.566,3.501,-0.011
15085,4339.237,0.894,0.606,2.0,7.0,0.0,-4338.272,3.476,0.017
15086,4339.939,0.806,0.579,2.0,3.0,0.0,-4338.321,3.498,-0.004
15087,4340.001,0.964,0.756,2.0,7.0,0.0,-4337.965,3.53,-0.061
15088,4340.007,0.984,0.653,1.0,3.0,0.0,-4339.808,3.501,-0.011
15089,4339.406,1.0,0.606,3.0,7.0,0.0,-4339.202,3.485,0.025
15090,4340.039,0.994,0.579,2.0,7.0,0.0,-4339.837,3.509,-0.006
15091,4340.001,0.531,0.756,1.0,3.0,0.0,-4337.92,3.53,-0.061
15092,4339.89,0.609,0.653,2.0,3.0,0.0,-4336.808,3.497,-0.024
15093,4339.997,0.921,0.606,2.0,7.0,0.0,-4338.659,3.532,-0.061
15094,4339.71,0.95,0.579,2.0,7.0,0.0,-4338.977,3.547,-0.056
15095,4339.804,0.956,0.756,2.0,3.0,0.0,-4339.547,3.544,-0.054
15096,4339.994,1.0,0.653,3.0,7.0,0.0,-4339.878,3.52,-0.011
15097,4339.821,0.978,0.606,3.0,7.0,0.0,-4339.768,3.543,-0.048
15098,4339.866,0.947,0.579,2.0,7.0,0.0,-4338.992,3.494,-0.009
15099,4339.847,0.987,0.756,2.0,3.0,0.0,-4339.604,3.538,-0.07
15100,4340.1,1.0,0.653,2.0,3.0,0.0,-4340.006,3.514,-0.042
15101,4339.768,0.993,0.606,2.0,3.0,0.0,-4339.712,3.543,-0.042
15102,4337.235,0.594,0.579,2.0,3.0,0.0,-4336.612,3.553,0.015
15103,4339.847,0.248,0.756,1.0,3.0,0.0,-4335.044,3.538,-0.07
15104,4339.411,0.938,0.653,2.0,3.0,0.0,-4339.318,3.551,-0.043
15105,4339.749,0.863,0.606,2.0,7.0,0.0,-4335.643,3.49,-0.0
15106,4340.157,0.92,0.579,1.0,3.0,0.0,-4336.702,3.518,-0.039
15107,4340.147,0.987,0.756,2.0,3.0,0.0,-4339.765,3.514,-0.036
15108,4339.599,1.0,0.653,2.0,7.0,0.0,-4339.326,3.492,-0.032
15109,4339.946,0.979,0.606,1.0,3.0,0.0,-4339.499,3.508,0.001
15110,4340.093,0.992,0.579,3.0,7.0,0.0,-4339.796,3.506,-0.019
15111,4340.027,0.991,0.756,2.0,3.0,0.0,-4339.975,3.533,-0.056
15112,4339.599,0.55,0.653,1.0,3.0,0.0,-4337.321,3.492,-0.032
15113,4339.917,0.886,0.606,2.0,3.0,0.0,-4339.037,3.496,-0.016
15114,4339.559,0.897,0.579,2.0,3.0,0.0,-4339.452,3.53,-0.004
15115,4338.563,0.839,0.756,2.0,3.0,0.0,-4338.035,3.558,-0.12
15116,4340.051,0.992,0.653,2.0,7.0,0.0,-4339.365,3.533,-0.048
15117,4339.278,0.866,0.606,3.0,7.0,0.0,-4338.414,3.48,-0.014
15118,4339.924,0.905,0.579,3.0,7.0,0.0,-4338.131,3.539,-0.046
15119,4340.141,1.0,0.756,2.0,3.0,0.0,-4338.627,3.513,-0.019
15120,4340.064,0.994,0.653,3.0,7.0,0.0,-4339.759,3.53,-0.054
15121,4337.997,0.744,0.606,1.0,1.0,0.0,-4337.992,3.466,-0.03
15122,4340.016,1.0,0.579,2.0,3.0,0.0,-4339.905,3.52,-0.056
15123,4339.067,0.865,0.756,2.0,5.0,0.0,-4337.551,3.475,0.029
15124,4339.573,0.867,0.653,2.0,7.0,0.0,-4336.264,3.498,0.022
15125,4339.642,1.0,0.606,2.0,3.0,0.0,-4337.822,3.495,-0.037
15126,4340.011,0.978,0.579,2.0,3.0,0.0,-4339.789,3.517,-0.054
15127,4339.222,0.946,0.756,2.0,3.0,0.0,-4338.711,3.477,-0.003
15128,4339.66,0.98,0.653,2.0,3.0,0.0,-4339.303,3.493,0.016
15129,4339.774,0.999,0.606,2.0,3.0,0.0,-4339.589,3.514,0.006
15130,4339.473,0.948,0.579,2.0,7.0,0.0,-4339.264,3.519,0.013
15131,4339.002,0.945,0.756,1.0,1.0,0.0,-4338.872,3.473,-0.004
15132,4340.123,0.48,0.653,2.0,3.0,0.0,-4334.336,3.516,-0.018
15133,4339.395,0.969,0.606,3.0,7.0,0.0,-4339.364,3.515,0.019
15134,4340.041,0.969,0.579,2.0,3.0,0.0,-4339.207,3.517,-0.011
15135,4339.958,1.0,0.756,2.0,3.0,0.0,-4339.102,3.519,-0.008
15136,4339.694,0.974,0.653,2.0,3.0,0.0,-4339.657,3.488,-0.004
15137,4339.933,1.0,0.606,3.0,7.0,0.0,-4339.413,3.497,-0.007
15138,4335.892,0.823,0.579,2.0,7.0,0.0,-4334.122,3.436,0.098
15139,4339.869,0.988,0.756,2.0,3.0,0.0,-4339.809,3.514,-0.058
15140,4339.899,0.999,0.653,2.0,3.0,0.0,-4339.648,3.514,0.001
15141,4339.366,0.923,0.606,2.0,3.0,0.0,-4339.091,3.503,0.029
15142,4339.94,1.0,0.579,3.0,7.0,0.0,-4336.099,3.538,-0.06
15143,4339.454,0.955,0.756,2.0,3.0,0.0,-4339.388,3.505,-0.064
15144,4339.621,0.971,0.653,2.0,3.0,0.0,-4339.448,3.487,-0.011
15145,4339.293,0.944,0.606,2.0,7.0,0.0,-4338.11,3.518,-0.084
15146,4340.162,0.888,0.579,2.0,7.0,0.0,-4339.05,3.517,-0.025
15147,4339.454,0.523,0.756,1.0,1.0,0.0,-4337.902,3.505,-0.064
15148,4339.052,0.919,0.653,2.0,7.0,0.0,-4338.226,3.555,-0.037
15149,4338.652,0.891,0.606,2.0,3.0,0.0,-4337.347,3.541,-0.117
15150,4339.92,0.981,0.579,2.0,7.0,0.0,-4339.724,3.54,-0.053
15151,4335.204,0.73,0.756,2.0,3.0,0.0,-4334.172,3.486,0.114
15152,4339.75,0.991,0.653,2.0,7.0,0.0,-4338.408,3.49,-0.008
15153,4337.386,0.773,0.606,1.0,1.0,0.0,-4337.378,3.534,-0.14
15154,4333.619,0.781,0.579,2.0,3.0,0.0,-4333.486,3.61,-0.2
15155,4338.882,1.0,0.756,3.0,7.0,0.0,-4335.593,3.476,-0.024
15156,4339.936,0.911,0.653,2.0,7.0,0.0,-4339.065,3.51,-0.05
15157,4337.795,0.994,0.606,3.0,7.0,0.0,-4336.194,3.575,-0.132
15158,4337.64,0.88,0.579,2.0,7.0,0.0,-4331.202,3.523,-0.126
15159,4339.058,0.791,0.756,2.0,7.0,0.0,-4336.299,3.543,-0.009
15160,4339.819,0.987,0.653,2.0,7.0,0.0,-4339.431,3.496,0.007
15161,4339.683,0.988,0.606,3.0,7.0,0.0,-4337.066,3.498,0.017
15162,4337.215,0.996,0.579,2.0,7.0,0.0,-4336.123,3.591,-0.112
15163,4339.918,1.0,0.756,1.0,3.0,0.0,-4338.948,3.539,-0.061
15164,4339.016,0.901,0.653,2.0,3.0,0.0,-4338.882,3.497,0.041
15165,4339.206,0.86,0.606,2.0,7.0,0.0,-4337.333,3.559,-0.06
15166,4340.045,1.0,0.579,2.0,3.0,0.0,-4336.936,3.532,-0.056
15167,4339.461,0.906,0.756,3.0,7.0,0.0,-4338.019,3.543,-0.091
15168,4339.016,0.998,0.653,1.0,1.0,0.0,-4338.846,3.497,0.041
15169,4339.023,0.943,0.606,2.0,3.0,0.0,-4338.264,3.564,-0.085
15170,4340.045,0.817,0.579,1.0,3.0,0.0,-4339.039,3.532,-0.056
15171,4338.609,0.715,0.756,1.0,3.0,0.0,-4337.768,3.557,-0.024
15172,4339.398,0.928,0.653,2.0,7.0,0.0,-4338.067,3.536,-0.093
15173,4339.928,0.934,0.606,3.0,7.0,0.0,-4338.272,3.531,-0.024
15174,4340.069,1.0,0.579,1.0,1.0,0.0,-4340.046,3.53,-0.053
15175,4340.03,0.953,0.756,2.0,7.0,0.0,-4337.564,3.502,-0.023
15176,4338.995,1.0,0.653,2.0,3.0,0.0,-4338.815,3.563,-0.093
15177,4339.99,0.938,0.606,2.0,7.0,0.0,-4339.449,3.51,-0.045
15178,4337.272,0.69,0.579,3.0,7.0,0.0,-4336.957,3.522,-0.132
15179,4339.53,0.858,0.756,1.0,3.0,0.0,-4339.3,3.526,0.002
15180,4339.734,0.891,0.653,1.0,3.0,0.0,-4337.393,3.52,-0.071
15181,4339.982,0.997,0.606,2.0,5.0,0.0,-4339.755,3.503,-0.002
15182,4337.033,0.974,0.579,2.0,7.0,0.0,-4335.992,3.517,0.066
15183,4340.119,0.992,0.756,1.0,3.0,0.0,-4339.648,3.508,-0.021
15184,4338.267,0.89,0.653,2.0,3.0,0.0,-4338.238,3.568,-0.043
15185,4339.157,0.915,0.606,2.0,5.0,0.0,-4338.6,3.555,-0.098
15186,4338.124,1.0,0.579,2.0,3.0,0.0,-4336.839,3.461,-0.007
15187,4339.506,0.86,0.756,2.0,7.0,0.0,-4338.262,3.549,-0.043
15188,4339.915,1.0,0.653,3.0,7.0,0.0,-4338.55,3.503,-0.038
15189,4339.72,0.958,0.606,1.0,3.0,0.0,-4338.528,3.547,-0.056
15190,4338.41,1.0,0.579,2.0,3.0,0.0,-4337.3,3.466,0.051
15191,4336.638,0.772,0.756,2.0,3.0,0.0,-4336.427,3.546,-0.159
15192,4340.069,1.0,0.653,2.0,3.0,0.0,-4339.937,3.509,-0.037
15193,4339.787,0.998,0.606,2.0,7.0,0.0,-4339.417,3.492,-0.012
15194,4338.139,0.982,0.579,1.0,1.0,0.0,-4338.113,3.465,0.062
15195,4336.987,0.953,0.756,2.0,3.0,0.0,-4335.696,3.588,-0.141
15196,4340.069,0.86,0.653,1.0,3.0,0.0,-4339.283,3.509,-0.037
15197,4337.802,0.881,0.606,2.0,5.0,0.0,-4335.258,3.578,-0.127
15198,4339.405,0.977,0.579,1.0,3.0,0.0,-4337.35,3.489,0.028
15199,4338.107,0.955,0.756,3.0,7.0,0.0,-4336.42,3.491,0.066
15200,4340.033,0.999,0.653,2.0,3.0,0.0,-4340.028,3.517,-0.011
15201,4340.108,0.846,0.606,3.0,7.0,0.0,-4336.67,3.52,-0.049
15202,4339.927,0.994,0.579,2.0,7.0,0.0,-4339.207,3.5,-0.029
15203,4340.033,0.983,0.756,3.0,7.0,0.0,-4338.068,3.505,-0.032
15204,4340.033,0.267,0.653,1.0,3.0,0.0,-4334.416,3.517,-0.011
15205,4337.384,0.682,0.606,2.0,3.0,0.0,-4336.583,3.512,-0.12
15206,4339.78,0.881,0.579,2.0,7.0,0.0,-4338.429,3.536,-0.023
15207,4339.726,0.954,0.756,2.0,7.0,0.0,-4339.595,3.541,-0.033
15208,4340.101,0.992,0.653,3.0,7.0,0.0,-4339.966,3.529,-0.038
15209,4338.09,1.0,0.606,1.0,1.0,0.0,-4337.243,3.513,-0.108
15210,4339.801,0.892,0.579,1.0,3.0,0.0,-4338.689,3.506,-0.051
15211,4339.799,0.999,0.756,3.0,7.0,0.0,-4339.269,3.502,0.011
15212,4340.059,0.985,0.653,1.0,3.0,0.0,-4339.951,3.525,-0.023
15213,4340.111,1.0,0.606,2.0,3.0,0.0,-4338.335,3.528,-0.037
15214,4339.801,0.695,0.579,1.0,3.0,0.0,-4337.857,3.506,-0.051
15215,4339.799,0.437,0.756,2.0,3.0,0.0,-4336.185,3.502,0.011
15216,4339.979,0.981,0.653,1.0,3.0,0.0,-4339.447,3.537,-0.056
15217,4337.959,0.613,0.606,1.0,3.0,0.0,-4337.671,3.553,0.002
15218,4340.048,0.999,0.579,2.0,7.0,0.0,-4339.788,3.514,-0.009
15219,4336.774,0.613,0.756,2.0,3.0,0.0,-4335.238,3.458,0.095
15220,4339.613,0.893,0.653,2.0,3.0,0.0,-4339.207,3.545,-0.036
15221,4337.853,1.0,0.606,2.0,3.0,0.0,-4337.661,3.505,-0.103
15222,4339.937,0.988,0.579,2.0,7.0,0.0,-4339.722,3.531,-0.066
15223,4338.535,1.0,0.756,2.0,3.0,0.0,-4336.653,3.462,0.019
15224,4339.379,0.968,0.653,3.0,7.0,0.0,-4338.553,3.518,0.017
15225,4339.894,1.0,0.606,2.0,3.0,0.0,-4338.229,3.54,-0.045
15226,4339.433,0.884,0.579,3.0,7.0,0.0,-4338.728,3.555,-0.072
15227,4339.821,1.0,0.756,3.0,7.0,0.0,-4338.554,3.525,-0.008
15228,4339.259,0.965,0.653,2.0,3.0,0.0,-4338.62,3.479,0.025
15229,4339.302,0.924,0.606,1.0,3.0,0.0,-4338.333,3.549,-0.096
15230,4339.179,0.879,0.579,2.0,7.0,0.0,-4338.026,3.545,-0.017
15231,4339.382,0.86,0.756,2.0,3.0,0.0,-4338.521,3.552,-0.089
15232,4339.031,0.996,0.653,3.0,7.0,0.0,-4338.993,3.481,0.04
15233,4339.11,0.954,0.606,2.0,3.0,0.0,-4338.858,3.534,-0.102
15234,4339.527,0.794,0.579,2.0,3.0,0.0,-4336.491,3.494,-0.041
15235,4338.578,0.969,0.756,3.0,7.0,0.0,-4338.305,3.57,-0.102
15236,4338.123,0.916,0.653,2.0,3.0,0.0,-4337.905,3.456,0.033
15237,4339.266,0.987,0.606,3.0,7.0,0.0,-4338.084,3.555,-0.046
15238,4339.702,0.998,0.579,3.0,7.0,0.0,-4339.041,3.509,-0.06
15239,4339.555,0.81,0.756,2.0,5.0,0.0,-4334.928,3.532,-0.007
15240,4339.42,0.753,0.653,2.0,3.0,0.0,-4335.796,3.53,0.001
15241,4338.714,0.865,0.606,1.0,1.0,0.0,-4338.631,3.56,-0.035
15242,4340.032,0.958,0.579,1.0,3.0,0.0,-4339.2,3.534,-0.047
15243,4339.156,0.998,0.756,3.0,7.0,0.0,-4339.088,3.53,-0.098
15244,4337.895,0.927,0.653,2.0,7.0,0.0,-4337.204,3.54,-0.134
15245,4339.006,0.993,0.606,3.0,7.0,0.0,-4337.461,3.476,-0.018
15246,4339.1,0.845,0.579,3.0,7.0,0.0,-4338.36,3.512,-0.084
15247,4339.919,0.969,0.756,2.0,3.0,0.0,-4338.973,3.539,-0.058
15248,4339.763,1.0,0.653,2.0,7.0,0.0,-4337.301,3.519,0.002
15249,4339.335,0.918,0.606,3.0,7.0,0.0,-4338.191,3.557,-0.069
15250,4339.552,0.929,0.579,2.0,7.0,0.0,-4337.716,3.49,-0.028
15251,4339.806,0.996,0.756,2.0,3.0,0.0,-4339.799,3.544,-0.064
15252,4338.307,0.66,0.653,1.0,1.0,0.0,-4338.307,3.532,0.026
15253,4340.153,0.971,0.606,2.0,3.0,0.0,-4338.089,3.524,-0.041
15254,4340.113,0.991,0.579,2.0,3.0,0.0,-4339.474,3.508,-0.027
15255,4339.771,1.0,0.756,2.0,3.0,0.0,-4339.746,3.544,-0.067
15256,4338.658,1.0,0.653,2.0,3.0,0.0,-4338.149,3.486,-0.055
15257,4340.163,0.999,0.606,2.0,7.0,0.0,-4340.105,3.514,-0.026
15258,4339.948,0.98,0.579,1.0,3.0,0.0,-4339.603,3.501,-0.0
15259,4339.826,0.996,0.756,2.0,3.0,0.0,-4339.722,3.535,-0.073
15260,4339.849,0.982,0.653,3.0,7.0,0.0,-4337.153,3.494,-0.003
15261,4339.597,0.894,0.606,2.0,7.0,0.0,-4339.057,3.547,-0.081
15262,4340.133,0.992,0.579,2.0,7.0,0.0,-4339.711,3.525,-0.032
15263,4339.252,0.946,0.756,2.0,3.0,0.0,-4339.108,3.554,-0.094
15264,4339.913,0.961,0.653,2.0,3.0,0.0,-4339.615,3.523,-0.009
15265,4339.798,0.918,0.606,1.0,3.0,0.0,-4338.648,3.518,-0.067
15266,4339.94,0.931,0.579,2.0,3.0,0.0,-4339.633,3.507,-0.044
15267,4337.901,0.566,0.756,2.0,5.0,0.0,-4335.849,3.496,-0.09
15268,4339.281,0.915,0.653,2.0,7.0,0.0,-4338.343,3.558,-0.082
15269,4338.649,0.928,0.606,3.0,7.0,0.0,-4337.925,3.505,0.047
15270,4339.132,0.919,0.579,3.0,7.0,0.0,-4338.509,3.561,-0.064
15271,4339.628,1.0,0.756,2.0,3.0,0.0,-4338.253,3.524,-0.079
15272,4337.924,0.596,0.653,2.0,3.0,0.0,-4336.962,3.503,-0.099
15273,4339.643,0.874,0.606,2.0,3.0,0.0,-4337.453,3.516,0.01
15274,4339.459,0.915,0.579,2.0,7.0,0.0,-4337.801,3.482,-0.002
15275,4338.91,0.612,0.756,2.0,3.0,0.0,-4336.515,3.473,-0.01
15276,4338.486,1.0,0.653,2.0,3.0,0.0,-4337.727,3.546,0.001
15277,4339.747,0.955,0.606,2.0,3.0,0.0,-4339.168,3.508,-0.055
15278,4339.788,0.994,0.579,3.0,7.0,0.0,-4339.256,3.528,-0.01
15279,4339.121,0.992,0.756,2.0,7.0,0.0,-4338.14,3.553,-0.034
15280,4339.911,0.963,0.653,2.0,7.0,0.0,-4337.289,3.496,-0.004
15281,4339.747,0.654,0.606,1.0,3.0,0.0,-4337.781,3.508,-0.055
15282,4339.991,0.999,0.579,3.0,7.0,0.0,-4339.62,3.536,-0.053
15283,4339.682,1.0,0.756,1.0,1.0,0.0,-4339.228,3.544,-0.038
15284,4340.151,0.984,0.653,2.0,3.0,0.0,-4339.805,3.513,-0.022
15285,4339.974,1.0,0.606,2.0,3.0,0.0,-4339.739,3.535,-0.038
15286,4339.929,0.981,0.579,2.0,7.0,0.0,-4339.81,3.517,-0.059
15287,4339.843,1.0,0.756,2.0,3.0,0.0,-4339.554,3.523,-0.069
15288,4339.369,0.818,0.653,2.0,3.0,0.0,-4339.153,3.489,-0.037
15289,4338.252,0.797,0.606,2.0,7.0,0.0,-4337.488,3.539,0.018
15290,4340.063,0.964,0.579,2.0,7.0,0.0,-4339.144,3.519,-0.014
15291,4339.596,0.93,0.756,1.0,1.0,0.0,-4339.551,3.522,-0.078
15292,4338.563,0.957,0.653,2.0,7.0,0.0,-4338.519,3.511,0.043
