draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1
305,9858.029,0.981,0.692,3.0,7.0,0.0,-9857.236,4.594,-0.262
306,9856.892,0.766,0.77,2.0,3.0,0.0,-9856.614,4.599,-0.353
307,9857.533,0.887,0.682,2.0,3.0,0.0,-9856.758,4.578,-0.286
308,9858.116,1.0,0.615,2.0,3.0,0.0,-9854.421,4.594,-0.292
309,9856.762,0.877,0.692,3.0,7.0,0.0,-9856.176,4.633,-0.292
310,9857.452,1.0,0.77,1.0,1.0,0.0,-9856.984,4.603,-0.34
311,9856.673,0.854,0.682,1.0,3.0,0.0,-9854.782,4.574,-0.211
312,9857.8,0.99,0.615,2.0,3.0,0.0,-9857.795,4.59,-0.247
313,9856.415,0.916,0.692,1.0,1.0,0.0,-9856.209,4.634,-0.282
314,9857.439,0.888,0.77,2.0,3.0,0.0,-9856.038,4.625,-0.301
315,9856.309,0.985,0.682,2.0,3.0,0.0,-9856.11,4.562,-0.218
316,9858.151,0.996,0.615,3.0,7.0,0.0,-9857.688,4.601,-0.299
317,9857.55,1.0,0.692,2.0,3.0,0.0,-9856.43,4.619,-0.277
318,9856.403,0.936,0.77,3.0,7.0,0.0,-9856.233,4.56,-0.261
319,9855.14,0.824,0.682,2.0,3.0,0.0,-9854.668,4.548,-0.253
320,9857.973,0.995,0.615,3.0,7.0,0.0,-9857.944,4.613,-0.311
321,9857.428,0.992,0.692,2.0,3.0,0.0,-9857.346,4.592,-0.328
322,9857.046,1.0,0.77,2.0,3.0,0.0,-9855.767,4.602,-0.228
323,9857.523,1.0,0.682,2.0,7.0,0.0,-9855.311,4.605,-0.247
324,9857.867,0.977,0.615,3.0,7.0,0.0,-9857.644,4.612,-0.276
325,9857.647,0.951,0.692,2.0,7.0,0.0,-9856.501,4.579,-0.282
326,9855.198,0.848,0.77,2.0,3.0,0.0,-9854.557,4.59,-0.377
