draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1
5449,15224.066,0.995,0.535,4.0,15.0,0.0,-15221.819,4.589,-0.397
5450,15222.35,0.985,0.615,2.0,7.0,0.0,-15222.291,4.64,-0.471
5451,15219.29,0.865,0.483,2.0,3.0,0.0,-15219.122,4.534,-0.346
5452,15224.309,0.994,0.552,2.0,5.0,0.0,-15223.503,4.594,-0.407
5453,15224.389,0.947,0.535,3.0,7.0,0.0,-15223.713,4.596,-0.422
5454,15222.494,1.0,0.615,1.0,1.0,0.0,-15222.29,4.639,-0.47
5455,15224.284,0.991,0.483,4.0,15.0,0.0,-15218.85,4.607,-0.438
5456,15224.281,0.997,0.552,2.0,3.0,0.0,-15224.272,4.595,-0.406
5457,15224.086,0.919,0.535,2.0,7.0,0.0,-15223.694,4.608,-0.414
5458,15224.008,0.725,0.615,2.0,3.0,0.0,-15220.037,4.591,-0.432
5459,15224.194,0.993,0.483,3.0,7.0,0.0,-15224.112,4.587,-0.402
5460,15223.779,0.989,0.552,2.0,7.0,0.0,-15223.611,4.618,-0.456
5461,15223.725,0.971,0.535,2.0,5.0,0.0,-15223.513,4.616,-0.419
5462,15223.601,0.997,0.615,2.0,3.0,0.0,-15223.469,4.589,-0.385
5463,15220.574,0.816,0.483,4.0,15.0,0.0,-15218.583,4.656,-0.483
5464,15223.927,0.998,0.552,3.0,7.0,0.0,-15223.462,4.62,-0.446
5465,15223.687,0.996,0.535,2.0,3.0,0.0,-15223.631,4.596,-0.445
5466,15222.792,0.95,0.615,3.0,7.0,0.0,-15222.188,4.563,-0.383
5467,15220.048,0.902,0.483,2.0,3.0,0.0,-15219.041,4.649,-0.509
5468,15224.392,0.819,0.552,2.0,3.0,0.0,-15222.835,4.602,-0.42
5469,15223.768,1.0,0.535,2.0,3.0,0.0,-15223.559,4.599,-0.447
5470,15224.072,0.898,0.615,2.0,7.0,0.0,-15219.819,4.597,-0.401
5471,15221.692,1.0,0.483,2.0,3.0,0.0,-15219.657,4.639,-0.491
5472,15224.392,0.81,0.552,1.0,3.0,0.0,-15223.583,4.602,-0.42
5473,15223.588,0.9,0.535,2.0,3.0,0.0,-15222.562,4.6,-0.451
5474,15224.147,0.998,0.615,2.0,7.0,0.0,-15223.63,4.604,-0.442
5475,15220.998,0.912,0.483,3.0,7.0,0.0,-15220.325,4.651,-0.461
5476,15223.896,0.918,0.552,2.0,7.0,0.0,-15223.761,4.584,-0.42
5477,15220.837,0.965,0.535,2.0,7.0,0.0,-15219.914,4.564,-0.342
5478,15223.819,0.98,0.615,2.0,3.0,0.0,-15223.751,4.605,-0.451
5479,15221.766,1.0,0.483,2.0,3.0,0.0,-15220.929,4.645,-0.456
5480,15223.374,0.966,0.552,2.0,7.0,0.0,-15222.799,4.572,-0.406
5481,15221.799,1.0,0.535,2.0,3.0,0.0,-15220.551,4.553,-0.384
5482,15224.349,1.0,0.615,2.0,3.0,0.0,-15223.871,4.608,-0.429
5483,15221.906,0.978,0.483,2.0,3.0,0.0,-15220.808,4.644,-0.478
5484,15222.985,0.863,0.552,2.0,5.0,0.0,-15221.911,4.628,-0.43
5485,15223.22,0.988,0.535,2.0,7.0,0.0,-15220.524,4.626,-0.429
5486,15222.725,0.765,0.615,2.0,7.0,0.0,-15220.357,4.616,-0.475
5487,15224.379,0.977,0.483,3.0,7.0,0.0,-15221.489,4.605,-0.423
5488,15223.465,1.0,0.552,2.0,3.0,0.0,-15222.531,4.621,-0.463
5489,15223.335,0.99,0.535,2.0,3.0,0.0,-15222.946,4.605,-0.459
5490,15222.107,0.909,0.615,2.0,3.0,0.0,-15221.837,4.64,-0.442
5491,15224.201,0.976,0.483,2.0,3.0,0.0,-15224.109,4.611,-0.425
5492,15223.732,0.966,0.552,2.0,3.0,0.0,-15223.163,4.624,-0.443
5493,15223.688,0.982,0.535,2.0,3.0,0.0,-15222.852,4.619,-0.458
5494,15218.563,0.385,0.615,1.0,1.0,0.0,-15218.521,4.654,-0.431
5495,15222.824,0.9,0.483,2.0,7.0,0.0,-15221.091,4.564,-0.397
5496,15223.41,0.884,0.552,2.0,7.0,0.0,-15222.789,4.592,-0.445
5497,15222.136,0.873,0.535,2.0,3.0,0.0,-15221.403,4.64,-0.48
5498,15218.595,0.952,0.615,3.0,7.0,0.0,-15215.984,4.615,-0.366
5499,15223.938,0.981,0.483,3.0,7.0,0.0,-15222.456,4.596,-0.44
5500,15223.66,0.684,0.552,2.0,3.0,0.0,-15220.68,4.583,-0.426
5501,15223.266,0.992,0.535,2.0,3.0,0.0,-15221.773,4.627,-0.465
5502,15224.165,0.998,0.615,3.0,7.0,0.0,-15217.192,4.614,-0.43
5503,15223.699,0.952,0.483,1.0,1.0,0.0,-15223.647,4.593,-0.441
5504,15224.201,0.973,0.552,2.0,3.0,0.0,-15223.352,4.587,-0.403
5505,15223.819,0.918,0.535,2.0,3.0,0.0,-15222.514,4.619,-0.454
5506,15223.99,0.919,0.615,3.0,7.0,0.0,-15220.677,4.591,-0.395
5507,15222.975,0.936,0.483,2.0,3.0,0.0,-15222.59,4.598,-0.383
5508,15223.798,0.869,0.552,2.0,7.0,0.0,-15223.003,4.615,-0.456
5509,15223.292,0.863,0.535,2.0,3.0,0.0,-15222.934,4.624,-0.427
5510,15224.029,0.853,0.615,2.0,3.0,0.0,-15222.878,4.595,-0.436
5511,15223.652,0.994,0.483,2.0,3.0,0.0,-15222.565,4.589,-0.436
5512,15224.418,0.9,0.552,2.0,7.0,0.0,-15223.309,4.602,-0.426
5513,15223.292,0.655,0.535,1.0,1.0,0.0,-15221.86,4.624,-0.427
5514,15224.218,0.994,0.615,1.0,3.0,0.0,-15223.761,4.606,-0.441
5515,15224.083,0.996,0.483,2.0,7.0,0.0,-15223.488,4.614,-0.426
5516,15224.413,0.986,0.552,3.0,7.0,0.0,-15224.139,4.599,-0.426
5517,15223.081,0.956,0.535,1.0,1.0,0.0,-15222.93,4.626,-0.426
5518,15224.177,0.974,0.615,3.0,7.0,0.0,-15223.848,4.604,-0.441
5519,15224.167,0.999,0.483,2.0,7.0,0.0,-15224.004,4.611,-0.422
5520,15224.337,0.944,0.552,2.0,3.0,0.0,-15224.108,4.604,-0.418
5521,15223.628,0.985,0.535,2.0,7.0,0.0,-15222.619,4.589,-0.436
5522,15223.966,0.972,0.615,2.0,7.0,0.0,-15223.823,4.597,-0.44
5523,15223.506,0.918,0.483,3.0,7.0,0.0,-15222.98,4.625,-0.436
5524,15223.992,0.892,0.552,3.0,7.0,0.0,-15221.53,4.596,-0.398
5525,15224.027,0.997,0.535,2.0,7.0,0.0,-15223.259,4.6,-0.442
5526,15223.816,0.926,0.615,2.0,7.0,0.0,-15222.967,4.614,-0.455
5527,15223.274,0.861,0.483,2.0,7.0,0.0,-15221.68,4.618,-0.467
5528,15224.107,0.986,0.552,1.0,3.0,0.0,-15223.76,4.584,-0.402
5529,15224.074,1.0,0.535,3.0,7.0,0.0,-15223.914,4.614,-0.426
5530,15222.862,0.882,0.615,2.0,7.0,0.0,-15220.235,4.582,-0.371
5531,15223.249,0.987,0.483,2.0,3.0,0.0,-15222.799,4.63,-0.445
5532,15223.878,0.877,0.552,2.0,3.0,0.0,-15223.29,4.584,-0.421
5533,15224.103,0.991,0.535,2.0,3.0,0.0,-15223.929,4.596,-0.435
5534,15223.502,1.0,0.615,2.0,3.0,0.0,-15222.982,4.577,-0.382
5535,15223.776,0.998,0.483,2.0,3.0,0.0,-15223.226,4.622,-0.452
5536,15224.015,0.799,0.552,2.0,5.0,0.0,-15222.352,4.603,-0.445
5537,15223.968,0.985,0.535,2.0,3.0,0.0,-15223.798,4.602,-0.403
5538,15223.783,0.874,0.615,2.0,7.0,0.0,-15221.12,4.603,-0.4
5539,15222.192,0.813,0.483,2.0,7.0,0.0,-15221.252,4.587,-0.454
5540,15223.305,0.843,0.552,1.0,3.0,0.0,-15222.87,4.588,-0.441
5541,15223.968,0.835,0.535,1.0,1.0,0.0,-15223.357,4.602,-0.403
5542,15224.322,1.0,0.615,2.0,7.0,0.0,-15223.648,4.604,-0.418
5543,15223.605,1.0,0.483,2.0,3.0,0.0,-15222.337,4.59,-0.439
5544,15221.189,0.836,0.552,2.0,7.0,0.0,-15220.992,4.638,-0.423
5545,15222.97,0.977,0.535,3.0,15.0,0.0,-15222.549,4.629,-0.471
5546,15223.411,0.926,0.615,2.0,7.0,0.0,-15223.075,4.572,-0.405
5547,15222.321,0.946,0.483,2.0,7.0,0.0,-15220.702,4.641,-0.455
5548,15223.929,0.993,0.552,2.0,3.0,0.0,-15221.038,4.612,-0.452
5549,15222.686,0.822,0.535,3.0,7.0,0.0,-15221.288,4.577,-0.433
5550,15222.738,0.867,0.615,2.0,3.0,0.0,-15222.524,4.599,-0.381
5551,15223.891,0.921,0.483,2.0,7.0,0.0,-15220.16,4.612,-0.453
5552,15223.025,0.673,0.552,2.0,3.0,0.0,-15221.172,4.632,-0.445
5553,15222.749,1.0,0.535,2.0,3.0,0.0,-15222.507,4.601,-0.383
5554,15223.616,0.972,0.615,3.0,7.0,0.0,-15221.748,4.581,-0.384
5555,15223.803,0.948,0.483,2.0,7.0,0.0,-15221.623,4.59,-0.39
5556,15224.415,0.952,0.552,2.0,7.0,0.0,-15222.307,4.597,-0.417
5557,15223.787,1.0,0.535,3.0,7.0,0.0,-15222.733,4.623,-0.444
5558,15224.291,1.0,0.615,2.0,3.0,0.0,-15223.614,4.589,-0.411
5559,15223.732,0.941,0.483,2.0,3.0,0.0,-15223.152,4.594,-0.391
5560,15224.193,0.953,0.552,2.0,7.0,0.0,-15224.103,4.606,-0.414
5561,15223.666,0.926,0.535,2.0,7.0,0.0,-15221.748,4.614,-0.413
5562,15224.373,0.987,0.615,2.0,7.0,0.0,-15224.172,4.605,-0.422
5563,15223.351,0.936,0.483,3.0,7.0,0.0,-15222.922,4.614,-0.408
5564,15224.012,0.999,0.552,2.0,3.0,0.0,-15223.866,4.582,-0.411
5565,15221.672,0.676,0.535,2.0,3.0,0.0,-15219.444,4.631,-0.415
5566,15223.717,0.949,0.615,2.0,7.0,0.0,-15223.31,4.576,-0.402
5567,15223.063,0.98,0.483,2.0,3.0,0.0,-15222.845,4.612,-0.401
5568,15224.098,0.977,0.552,2.0,3.0,0.0,-15223.827,4.607,-0.413
5569,15222.36,0.973,0.535,2.0,3.0,0.0,-15221.183,4.59,-0.456
5570,15223.897,0.942,0.615,2.0,3.0,0.0,-15223.189,4.579,-0.404
5571,15224.33,0.973,0.483,1.0,3.0,0.0,-15222.637,4.594,-0.409
5572,15224.12,0.914,0.552,2.0,7.0,0.0,-15223.494,4.59,-0.425
5573,15223.09,0.925,0.535,3.0,7.0,0.0,-15221.004,4.58,-0.373
5574,15223.836,0.902,0.615,2.0,3.0,0.0,-15223.452,4.59,-0.391
5575,15223.381,0.842,0.483,2.0,3.0,0.0,-15223.158,4.606,-0.397
5576,15224.032,0.987,0.552,2.0,3.0,0.0,-15223.985,4.608,-0.413
5577,15224.111,0.915,0.535,3.0,7.0,0.0,-15222.082,4.615,-0.432
5578,15223.801,0.855,0.615,2.0,7.0,0.0,-15222.646,4.601,-0.448
5579,15223.762,0.96,0.483,2.0,3.0,0.0,-15222.779,4.58,-0.417
5580,15224.285,0.999,0.552,2.0,7.0,0.0,-15224.037,4.602,-0.413
5581,15224.157,0.983,0.535,2.0,7.0,0.0,-15223.39,4.587,-0.417
5582,15223.006,0.781,0.615,2.0,7.0,0.0,-15220.261,4.566,-0.398
5583,15222.517,0.905,0.483,2.0,7.0,0.0,-15219.597,4.638,-0.451
5584,15224.339,0.996,0.552,2.0,5.0,0.0,-15224.136,4.606,-0.435
5585,15223.923,0.914,0.535,2.0,3.0,0.0,-15223.293,4.594,-0.395
5586,15223.957,1.0,0.615,2.0,3.0,0.0,-15223.132,4.587,-0.393
5587,15224.234,0.999,0.483,4.0,15.0,0.0,-15221.929,4.606,-0.44
5588,15223.572,0.834,0.552,2.0,7.0,0.0,-15223.027,4.61,-0.407
5589,15223.545,0.988,0.535,2.0,7.0,0.0,-15222.882,4.616,-0.462
5590,15223.923,0.993,0.615,2.0,7.0,0.0,-15223.367,4.613,-0.452
5591,15223.883,0.887,0.483,3.0,7.0,0.0,-15223.09,4.618,-0.452
5592,15223.555,0.958,0.552,3.0,7.0,0.0,-15222.224,4.585,-0.383
5593,15224.126,0.997,0.535,2.0,7.0,0.0,-15222.959,4.607,-0.444
5594,15222.114,0.879,0.615,2.0,3.0,0.0,-15221.732,4.633,-0.486
5595,15224.277,0.978,0.483,3.0,7.0,0.0,-15223.641,4.605,-0.417
5596,15221.105,0.686,0.552,2.0,3.0,0.0,-15221.022,4.599,-0.365
5597,15222.83,0.954,0.535,2.0,3.0,0.0,-15222.732,4.636,-0.46
5598,15222.114,0.562,0.615,1.0,3.0,0.0,-15218.796,4.633,-0.486
5599,15222.437,0.879,0.483,3.0,7.0,0.0,-15221.831,4.624,-0.482
5600,15221.872,1.0,0.552,2.0,3.0,0.0,-15221.085,4.562,-0.414
5601,15223.915,1.0,0.535,2.0,3.0,0.0,-15222.83,4.61,-0.451
5602,15224.36,0.974,0.615,2.0,7.0,0.0,-15221.819,4.603,-0.418
5603,15222.086,0.956,0.483,3.0,7.0,0.0,-15221.198,4.643,-0.456
5604,15224.131,1.0,0.552,2.0,3.0,0.0,-15221.989,4.592,-0.399
5605,15223.987,0.965,0.535,3.0,11.0,0.0,-15223.481,4.581,-0.4
5606,15223.978,0.936,0.615,3.0,7.0,0.0,-15221.568,4.619,-0.441
5607,15222.618,1.0,0.483,2.0,3.0,0.0,-15221.786,4.634,-0.476
5608,15222.954,0.657,0.552,2.0,3.0,0.0,-15222.361,4.585,-0.442
5609,15223.736,0.93,0.535,2.0,7.0,0.0,-15223.281,4.603,-0.4
5610,15224.092,0.983,0.615,3.0,7.0,0.0,-15223.843,4.586,-0.398
5611,15224.36,0.995,0.483,3.0,7.0,0.0,-15222.489,4.603,-0.432
5612,15224.142,0.901,0.552,1.0,3.0,0.0,-15222.282,4.612,-0.423
5613,15223.736,0.54,0.535,2.0,3.0,0.0,-15217.486,4.603,-0.4
5614,15223.693,0.863,0.615,2.0,3.0,0.0,-15223.433,4.58,-0.417
5615,15223.865,0.931,0.483,2.0,3.0,0.0,-15223.674,4.591,-0.435
5616,15224.197,0.999,0.552,3.0,7.0,0.0,-15223.864,4.613,-0.44
5617,15224.029,1.0,0.535,1.0,1.0,0.0,-15223.767,4.6,-0.402
5618,15221.533,0.847,0.615,2.0,3.0,0.0,-15221.399,4.563,-0.422
5619,15224.233,0.951,0.483,2.0,3.0,0.0,-15223.26,4.61,-0.424
5620,15222.943,0.895,0.552,3.0,7.0,0.0,-15222.508,4.628,-0.473
5621,15224.308,0.984,0.535,2.0,7.0,0.0,-15222.503,4.61,-0.43
5622,15223.725,0.916,0.615,1.0,3.0,0.0,-15221.049,4.583,-0.386
5623,15223.85,0.956,0.483,2.0,7.0,0.0,-15223.625,4.587,-0.428
5624,15223.998,0.974,0.552,2.0,5.0,0.0,-15222.191,4.583,-0.395
5625,15224.242,0.959,0.535,1.0,3.0,0.0,-15224.021,4.601,-0.437
5626,15223.216,0.948,0.615,2.0,3.0,0.0,-15222.908,4.568,-0.388
5627,15223.266,0.897,0.483,2.0,3.0,0.0,-15222.297,4.574,-0.415
5628,15224.261,0.976,0.552,2.0,3.0,0.0,-15223.805,4.59,-0.405
5629,15223.666,0.94,0.535,3.0,7.0,0.0,-15223.339,4.6,-0.396
5630,15222.453,0.927,0.615,2.0,3.0,0.0,-15222.234,4.581,-0.365
5631,15224.327,0.985,0.483,2.0,7.0,0.0,-15222.771,4.597,-0.429
5632,15223.781,0.861,0.552,1.0,3.0,0.0,-15223.576,4.583,-0.423
5633,15221.074,0.841,0.535,3.0,7.0,0.0,-15219.546,4.553,-0.348
5634,15223.12,0.844,0.615,3.0,7.0,0.0,-15220.484,4.597,-0.384
5635,15224.183,0.932,0.483,1.0,3.0,0.0,-15223.731,4.607,-0.416
5636,15224.178,0.997,0.552,3.0,7.0,0.0,-15223.557,4.585,-0.408
5637,15223.873,0.999,0.535,3.0,7.0,0.0,-15221.061,4.578,-0.4
5638,15224.423,0.976,0.615,2.0,7.0,0.0,-15222.887,4.599,-0.423
5639,15223.341,0.97,0.483,2.0,7.0,0.0,-15222.051,4.57,-0.386
5640,15221.081,0.824,0.552,3.0,7.0,0.0,-15221.06,4.652,-0.467
5641,15223.519,0.964,0.535,2.0,3.0,0.0,-15223.488,4.574,-0.406
5642,15224.418,0.999,0.615,2.0,7.0,0.0,-15224.372,4.597,-0.418
5643,15223.462,1.0,0.483,2.0,3.0,0.0,-15223.327,4.573,-0.384
5644,15222.778,1.0,0.552,2.0,3.0,0.0,-15220.655,4.614,-0.473
5645,15224.065,1.0,0.535,2.0,3.0,0.0,-15223.497,4.583,-0.4
5646,15222.175,0.627,0.615,2.0,7.0,0.0,-15220.321,4.596,-0.464
5647,15223.561,0.999,0.483,2.0,3.0,0.0,-15223.416,4.573,-0.39
5648,15222.973,0.946,0.552,2.0,3.0,0.0,-15222.31,4.625,-0.422
5649,15223.395,0.92,0.535,2.0,3.0,0.0,-15223.27,4.592,-0.384
5650,15222.476,1.0,0.615,2.0,3.0,0.0,-15222.039,4.627,-0.417
5651,15223.174,0.974,0.483,2.0,3.0,0.0,-15222.963,4.573,-0.376
5652,15223.455,0.996,0.552,2.0,7.0,0.0,-15222.701,4.583,-0.43
5653,15223.545,1.0,0.535,2.0,3.0,0.0,-15223.331,4.59,-0.385
5654,15223.497,0.996,0.615,1.0,3.0,0.0,-15222.262,4.626,-0.44
5655,15222.284,0.763,0.483,2.0,3.0,0.0,-15221.236,4.592,-0.37
5656,15224.382,0.972,0.552,2.0,7.0,0.0,-15222.952,4.606,-0.426
5657,15223.842,0.997,0.535,3.0,11.0,0.0,-15223.035,4.605,-0.45
5658,15224.359,0.965,0.615,2.0,7.0,0.0,-15222.665,4.595,-0.411
5659,15222.251,0.999,0.483,1.0,1.0,0.0,-15221.933,4.591,-0.369
5660,15223.8,0.884,0.552,3.0,7.0,0.0,-15222.949,4.591,-0.436
5661,15223.444,0.926,0.535,1.0,1.0,0.0,-15223.419,4.604,-0.457
5662,15224.234,0.994,0.615,2.0,3.0,0.0,-15224.234,4.587,-0.411
5663,15223.307,1.0,0.483,3.0,7.0,0.0,-15222.363,4.591,-0.382
5664,15223.52,0.922,0.552,1.0,1.0,0.0,-15223.385,4.589,-0.438
5665,15223.255,0.992,0.535,2.0,7.0,0.0,-15222.096,4.62,-0.468
5666,15223.665,0.854,0.615,1.0,3.0,0.0,-15223.295,4.586,-0.431
5667,15222.923,0.952,0.483,3.0,7.0,0.0,-15221.85,4.605,-0.39
5668,15223.264,0.992,0.552,2.0,3.0,0.0,-15223.057,4.623,-0.424
5669,15223.433,1.0,0.535,1.0,1.0,0.0,-15223.259,4.622,-0.464
5670,15223.577,1.0,0.615,2.0,7.0,0.0,-15223.527,4.619,-0.422
5671,15223.599,1.0,0.483,1.0,1.0,0.0,-15222.994,4.604,-0.398
5672,15224.384,0.934,0.552,2.0,3.0,0.0,-15222.861,4.606,-0.429
5673,15223.236,0.938,0.535,2.0,3.0,0.0,-15222.775,4.617,-0.467
5674,15223.577,0.749,0.615,2.0,3.0,0.0,-15221.201,4.619,-0.422
5675,15223.927,0.846,0.483,1.0,3.0,0.0,-15221.938,4.582,-0.414
5676,15223.875,0.896,0.552,3.0,7.0,0.0,-15223.636,4.62,-0.433
5677,15222.723,0.925,0.535,1.0,1.0,0.0,-15222.696,4.617,-0.475
5678,15224.42,0.979,0.615,2.0,3.0,0.0,-15223.498,4.601,-0.426
5679,15221.856,0.939,0.483,2.0,7.0,0.0,-15221.147,4.57,-0.354
5680,15223.599,0.978,0.552,1.0,3.0,0.0,-15222.98,4.624,-0.457
5681,15224.093,1.0,0.535,3.0,7.0,0.0,-15221.974,4.606,-0.412
5682,15220.877,0.843,0.615,2.0,7.0,0.0,-15220.453,4.551,-0.346
5683,15222.039,0.895,0.483,2.0,3.0,0.0,-15220.899,4.56,-0.404
5684,15224.232,0.965,0.552,2.0,7.0,0.0,-15222.317,4.589,-0.404
5685,15224.31,0.945,0.535,1.0,3.0,0.0,-15223.648,4.597,-0.429
5686,15220.992,0.814,0.615,2.0,3.0,0.0,-15219.632,4.546,-0.376
5687,15222.924,0.728,0.483,2.0,3.0,0.0,-15218.274,4.593,-0.378
5688,15224.215,0.958,0.552,1.0,3.0,0.0,-15223.954,4.589,-0.419
5689,15224.393,0.983,0.535,1.0,3.0,0.0,-15224.173,4.603,-0.42
5690,15221.123,0.969,0.615,2.0,3.0,0.0,-15220.365,4.549,-0.387
5691,15222.912,0.991,0.483,3.0,7.0,0.0,-15222.683,4.593,-0.378
5692,15224.371,0.997,0.552,3.0,7.0,0.0,-15223.869,4.599,-0.428
5693,15222.929,0.852,0.535,2.0,3.0,0.0,-15222.728,4.6,-0.461
5694,15222.845,0.989,0.615,2.0,7.0,0.0,-15220.543,4.566,-0.403
5695,15223.724,0.786,0.483,2.0,3.0,0.0,-15221.43,4.576,-0.407
5696,15223.973,0.954,0.552,2.0,3.0,0.0,-15223.914,4.615,-0.424
5697,15223.937,0.917,0.535,2.0,3.0,0.0,-15221.697,4.59,-0.431
5698,15223.213,1.0,0.615,2.0,3.0,0.0,-15222.436,4.573,-0.376
5699,15224.169,0.952,0.483,1.0,3.0,0.0,-15223.059,4.593,-0.401
5700,15223.937,0.919,0.552,2.0,7.0,0.0,-15223.165,4.579,-0.403
5701,15223.452,0.994,0.535,2.0,7.0,0.0,-15223.238,4.627,-0.44
5702,15223.819,0.994,0.615,2.0,3.0,0.0,-15222.928,4.578,-0.394
5703,15224.304,0.976,0.483,3.0,7.0,0.0,-15222.597,4.6,-0.411
5704,15224.262,0.991,0.552,2.0,3.0,0.0,-15223.887,4.588,-0.407
5705,15223.033,0.82,0.535,3.0,7.0,0.0,-15221.805,4.6,-0.386
5706,15222.181,0.527,0.615,2.0,3.0,0.0,-15220.818,4.614,-0.392
5707,15223.439,0.934,0.483,2.0,7.0,0.0,-15222.889,4.587,-0.382
5708,15222.928,0.767,0.552,2.0,5.0,0.0,-15221.407,4.632,-0.441
5709,15223.949,0.909,0.535,1.0,3.0,0.0,-15222.076,4.58,-0.402
5710,15224.098,0.94,0.615,1.0,3.0,0.0,-15221.315,4.583,-0.405
5711,15223.167,0.988,0.483,3.0,7.0,0.0,-15223.121,4.587,-0.377
5712,15223.464,1.0,0.552,2.0,7.0,0.0,-15222.66,4.578,-0.42
5713,15223.573,0.98,0.535,1.0,3.0,0.0,-15223.214,4.575,-0.386
5714,15224.094,0.992,0.615,3.0,7.0,0.0,-15223.989,4.588,-0.398
5715,15223.486,1.0,0.483,1.0,1.0,0.0,-15223.202,4.585,-0.382
5716,15223.908,1.0,0.552,2.0,3.0,0.0,-15223.564,4.598,-0.398
5717,15223.283,0.913,0.535,3.0,7.0,0.0,-15222.637,4.623,-0.467
5718,15224.009,0.868,0.615,2.0,3.0,0.0,-15223.049,4.582,-0.397
5719,15223.598,0.993,0.483,2.0,3.0,0.0,-15223.219,4.578,-0.384
5720,15224.135,0.965,0.552,2.0,3.0,0.0,-15223.668,4.585,-0.402
5721,15224.107,0.907,0.535,2.0,5.0,0.0,-15221.861,4.587,-0.398
5722,15224.422,1.0,0.615,3.0,7.0,0.0,-15223.984,4.599,-0.419
5723,15222.424,0.795,0.483,2.0,3.0,0.0,-15222.073,4.567,-0.416
5724,15223.837,0.878,0.552,1.0,3.0,0.0,-15223.443,4.584,-0.422
5725,15224.376,0.993,0.535,2.0,7.0,0.0,-15223.906,4.604,-0.432
5726,15223.457,0.957,0.615,2.0,7.0,0.0,-15223.352,4.625,-0.461
5727,15224.177,0.968,0.483,2.0,7.0,0.0,-15221.414,4.597,-0.434
5728,15223.155,0.978,0.552,3.0,7.0,0.0,-15222.355,4.622,-0.47
5729,15223.643,0.977,0.535,2.0,7.0,0.0,-15223.387,4.577,-0.386
5730,15224.384,0.91,0.615,2.0,5.0,0.0,-15220.064,4.603,-0.42
5731,15223.773,0.967,0.483,2.0,7.0,0.0,-15223.588,4.589,-0.433
5732,15223.569,0.992,0.552,2.0,7.0,0.0,-15222.307,4.585,-0.383
5733,15221.25,0.912,0.535,2.0,3.0,0.0,-15221.017,4.554,-0.35
5734,15224.363,0.991,0.615,2.0,3.0,0.0,-15224.284,4.603,-0.432
5735,15224.019,1.0,0.483,2.0,3.0,0.0,-15223.756,4.589,-0.427
5736,15222.83,0.964,0.552,2.0,3.0,0.0,-15222.709,4.581,-0.37
5737,15221.229,0.945,0.535,2.0,3.0,0.0,-15220.624,4.565,-0.346
5738,15224.42,1.0,0.615,2.0,7.0,0.0,-15224.303,4.601,-0.425
5739,15223.558,0.762,0.483,2.0,7.0,0.0,-15220.522,4.619,-0.422
5740,15222.435,0.988,0.552,2.0,3.0,0.0,-15222.213,4.559,-0.389
5741,15221.534,0.982,0.535,2.0,3.0,0.0,-15220.776,4.573,-0.351
5742,15223.613,0.808,0.615,2.0,3.0,0.0,-15223.337,4.616,-0.417
5743,15224.119,0.957,0.483,2.0,3.0,0.0,-15223.034,4.591,-0.429
5744,15223.49,0.869,0.552,3.0,7.0,0.0,-15221.546,4.572,-0.393
5745,15223.199,0.997,0.535,2.0,7.0,0.0,-15219.369,4.592,-0.381
5746,15224.211,0.992,0.615,2.0,3.0,0.0,-15223.609,4.607,-0.441
5747,15222.16,0.959,0.483,2.0,7.0,0.0,-15221.472,4.642,-0.473
5748,15223.869,0.909,0.552,2.0,7.0,0.0,-15221.101,4.615,-0.454
5749,15224.003,1.0,0.535,3.0,7.0,0.0,-15223.303,4.581,-0.402
5750,15224.307,0.991,0.615,2.0,5.0,0.0,-15223.719,4.592,-0.407
5751,15224.332,0.99,0.483,2.0,7.0,0.0,-15221.35,4.591,-0.415
5752,15224.402,0.999,0.552,2.0,7.0,0.0,-15223.597,4.6,-0.417
5753,15224.091,0.944,0.535,2.0,7.0,0.0,-15223.319,4.596,-0.4
5754,15224.291,0.976,0.615,3.0,7.0,0.0,-15223.896,4.598,-0.409
5755,15223.863,0.811,0.483,2.0,3.0,0.0,-15222.403,4.578,-0.4
5756,15223.134,0.524,0.552,3.0,7.0,0.0,-15219.83,4.58,-0.43
5757,15223.992,0.991,0.535,3.0,7.0,0.0,-15223.823,4.581,-0.409
5758,15223.056,0.876,0.615,2.0,7.0,0.0,-15222.31,4.61,-0.467
5759,15224.393,0.994,0.483,2.0,7.0,0.0,-15223.477,4.596,-0.423
5760,15223.231,1.0,0.552,3.0,7.0,0.0,-15222.565,4.578,-0.425
5761,15224.162,0.953,0.535,1.0,3.0,0.0,-15223.474,4.595,-0.402
5762,15222.68,0.986,0.615,2.0,3.0,0.0,-15222.208,4.637,-0.466
5763,15223.777,0.861,0.483,2.0,7.0,0.0,-15223.051,4.613,-0.414
5764,15222.703,0.966,0.552,2.0,3.0,0.0,-15222.587,4.598,-0.38
5765,15222.802,0.795,0.535,2.0,7.0,0.0,-15221.462,4.617,-0.405
5766,15221.219,0.873,0.615,2.0,3.0,0.0,-15220.674,4.65,-0.482
5767,15224.13,0.85,0.483,2.0,7.0,0.0,-15221.793,4.587,-0.42
5768,15224.006,1.0,0.552,2.0,3.0,0.0,-15222.873,4.598,-0.4
5769,15223.17,1.0,0.535,1.0,1.0,0.0,-15222.683,4.615,-0.406
5770,15221.033,0.979,0.615,2.0,3.0,0.0,-15220.297,4.635,-0.5
5771,15224.13,0.89,0.483,2.0,5.0,0.0,-15222.985,4.587,-0.42
5772,15223.099,0.94,0.552,2.0,7.0,0.0,-15221.374,4.629,-0.468
